cpg,breast_bc_hc,breast_bc_case,breast_delta_bc,breast_mean_beta_hc,breast_mean_beta_case,breast_sd_beta_hc,breast_sd_beta_case,breast_delta_var,breast_bimodal_in_hc,breast_lost_in_case,breast_loss_of_bimodality,breast_in_residual_concordant,ad_bc_hc,ad_bc_case,ad_delta_bc,ad_mean_beta_hc,ad_mean_beta_case,ad_sd_beta_hc,ad_sd_beta_case,ad_delta_var,ad_bimodal_in_hc,ad_lost_in_case,ad_loss_of_bimodality,ad_in_residual_concordant,double_disease_gain_of_bimodality,double_disease_loss_of_bimodality,opposing_bimodality_pattern,residual_map_firing_pattern,CHR,MAPINFO
cg12968041,0.2518318999441437,0.3839179922246616,0.1320860922805179,0.9604643767363696,0.94835925349051,0.0181570243520679,0.0265464869657922,0.0003750384369033,False,True,False,True,0.5763350639796523,0.3843838104915796,-0.1919512534880726,0.9350686518046708,0.9357418757763974,0.0095626144534266,0.0070176624204197,-4.219600933791293e-05,True,True,True,False,False,False,True,fires_breast_only,22,28884944.0
cg12968732,0.5168684299936492,0.8938946321261666,0.3770262021325173,0.9404784563472868,0.9251425729998396,0.0216070690950712,0.0998727858419247,0.0095077079169477,False,False,False,True,0.4629178454055007,0.4354448087695876,-0.027473036635913,0.9092496878980892,0.9099355838509317,0.0143044357241159,0.0143207876937509,4.680787841235626e-07,False,False,False,False,False,False,False,fires_breast_only,2,67561736.0
cg12974599,0.369067277451742,0.8401038431397421,0.471036565688,0.0284321885566187,0.0323127204532089,0.0150417546998853,0.0391400016586103,0.0013056853453844,False,False,False,False,0.8016309684097054,0.5348510958323329,-0.2667798725773724,0.0173418025477707,0.0165388757763975,0.0067461849544504,0.0026674753343699,-3.839558678018102e-05,True,True,True,False,False,False,True,fires_neither_background,22,46374298.0
cg12979234,0.3647136731822923,0.4473603397222493,0.082646666539957,0.9383523646063476,0.931411949533607,0.026092656491934,0.0332410991173874,0.0004241439477259,False,True,False,False,0.5585701739884589,0.6004309777951089,0.04186080380665,0.9041168067940552,0.9048112360248446,0.024602612285423,0.0260944569644387,7.563215300209684e-05,True,False,False,False,False,False,False,fires_neither_background,7,44043919.0
cg12982531,0.2610346330266617,0.4769837044696455,0.2159490714429838,0.0940121552402717,0.0982475154623262,0.0233573990194996,0.0282780207739688,0.0002540783699368,False,True,False,False,0.4737468152547511,0.613335588513934,0.1395887732591828,0.0507168747346072,0.0525302360248447,0.0136301223325093,0.0185345134126565,0.0001577479526447,False,False,False,False,True,False,False,fires_neither_background,6,71228786.0
cg12992827,0.3376434876958168,0.2800505129088556,-0.0575929747869612,0.7485895464126263,0.7319941852132836,0.058530150407653,0.0668288208718792,0.0010403127923832,False,True,False,False,0.2638313487814078,0.3553056059456939,0.091474257164286,0.6950861337579618,0.6761867701863354,0.055551193291482,0.0598465637505872,0.0004956761166455,False,False,False,False,False,False,True,fires_neither_background,3,102182390.0
cg13000789,0.3028960103063766,0.3618394977034791,0.0589434873971024,0.916973453990794,0.9070943861137604,0.0219885164094409,0.0319838326238688,0.0005394706954234,False,True,False,True,0.4199527339687649,0.5206269076500839,0.1006741736813189,0.9031260976645435,0.9010595155279504,0.0165208937648797,0.0250153816238893,0.0003528293869983,False,False,False,False,True,False,False,fires_breast_only,6,56724457.0
cg13002957,0.2994126923401979,0.4540391148547739,0.1546264225145759,0.9501916483811268,0.946375393727916,0.0152881454326882,0.0226866982172181,0.0002809588852281,False,True,False,False,0.3862183561865122,0.4272769814504872,0.0410586252639749,0.9372045053078556,0.9366436583850932,0.0084894603945674,0.0082914729097923,-3.3224147771093395e-06,False,False,False,False,False,False,False,fires_neither_background,3,138009996.0
cg13007502,0.5655559073433547,0.6782468611171232,0.1126909537737684,0.9915163212349576,0.9860324448576616,0.008641354361142,0.0119658093476081,6.850758814847793e-05,True,False,False,True,0.7429994240488169,0.9370708904046656,0.1940714663558487,0.9578655477707008,0.9558819130434784,0.0076478432279783,0.0302690232360971,0.0008577242616276,True,False,False,False,True,False,False,fires_breast_only,2,207931047.0
cg13026795,0.3388221658420239,0.3586366478429068,0.0198144820008828,0.0348152449064875,0.0363260512638802,0.009286286650891,0.0091174574214656,-3.1070899302776303e-06,False,True,False,False,0.3382383762741343,0.4356903466642365,0.0974519703901022,0.0281210042462845,0.0281236397515527,0.0061636497163218,0.0072126533783975,1.4031790931396097e-05,False,False,False,False,False,False,False,fires_neither_background,3,16338456.0
cg13028819,0.3555399610038558,0.3916562611567645,0.0361163001529087,0.917736516201768,0.9029571714516902,0.0299516871698302,0.045695197253412,0.0011909474877088,False,True,False,True,0.1077213316342012,0.9335268921845304,0.825805560550329,0.92645423566879,0.920944944099379,0.010871032399136,0.0545861708683216,0.0028614707046425,False,False,False,False,False,False,False,fires_breast_only,7,156364995.0
cg13029429,0.3845457691089753,0.493252889164849,0.1087071200558736,0.934201208848138,0.9271987391479,0.0334669380543232,0.0542215220285355,0.001819937508359,False,True,False,False,0.3596143065171654,0.393096074777521,0.0334817682603556,0.8905618959660296,0.8916520559006211,0.0100553769050155,0.0110404710708196,2.078139676368563e-05,False,False,False,False,False,False,False,fires_neither_background,14,94034223.0
cg13030503,0.431531932361041,0.6037132693901229,0.1721813370290819,0.9672752223314072,0.9538464869135124,0.0219943910989878,0.0351792778905836,0.0007538283530876,False,False,False,True,0.2300393270921629,0.4070650807832232,0.1770257536910602,0.8784089447983013,0.8777094099378883,0.0108913337669212,0.0108523984437036,-8.465992415775272e-07,False,False,False,False,True,False,False,fires_breast_only,18,8069733.0
cg13030790,0.1599024972612165,0.2877696586707634,0.1278671614095468,0.056385637024096,0.0606435708136432,0.0178876017687518,0.0149505021475067,-9.644878257484893e-05,False,True,False,False,0.3367183195435735,0.3512611952673026,0.014542875723729,0.0343716008492569,0.0346113167701863,0.0053297713764706,0.0050808941491906,-2.590977570166581e-06,False,False,False,False,False,False,False,fires_neither_background,21,35049206.0
cg13041080,0.5721466014630335,0.8344646845941585,0.2623180831311249,0.9810043307051254,0.9672722615746636,0.0166890731537018,0.0541049719731656,0.0026488228294874,True,False,False,True,0.3547410563050112,0.1470332770806723,-0.2077077792243389,0.9075532929936306,0.9066316956521736,0.0091290293608586,0.0089305332903776,-3.584752220875336e-06,False,False,False,False,False,False,True,fires_breast_only,6,52239820.0
cg13041597,0.3418732745166287,0.2931079944170935,-0.0487652800995351,0.1623065908822476,0.1612291031793516,0.0435423829725062,0.0490806825767349,0.0005129742872738,False,True,False,False,0.4988131884813581,0.5104019944862991,0.0115888060049409,0.1091658131634819,0.1097071614906832,0.0413279385487913,0.043194434531242,0.000157760669781,False,False,False,False,False,False,False,fires_neither_background,2,2682026.0
cg13049471,0.4294136748610927,0.3674804924492703,-0.0619331824118223,0.946271674110998,0.9342690811133286,0.0306776020261513,0.0312653921181703,3.6409478228022446e-05,False,True,False,False,0.3002429439763466,0.2992467834054737,-0.0009961605708728,0.9118036008492568,0.912150105590062,0.0070048368913474,0.0069714525455625,-4.6658927935116427e-07,False,False,False,False,False,False,False,fires_neither_background,17,76645085.0
cg13060642,0.2798095968188606,0.4247188743109736,0.144909277492113,0.8993733015804865,0.9003176316660207,0.0171098667670033,0.0166484467466028,-1.557676171013464e-05,False,True,False,False,0.2734436879347643,0.2892960322976338,0.0158523443628695,0.9005436050955413,0.9012565776397516,0.0144983741718406,0.0136270732801653,-2.4505727443700437e-05,False,False,False,False,False,False,False,fires_neither_background,3,52522627.0
cg13060970,0.3356199640884477,0.3864727660354399,0.0508528019469922,0.2301113215210031,0.2125472447556971,0.0507591053070606,0.050175817845356,-5.887407512292133e-05,False,True,False,False,0.298708503042854,0.4359940545877527,0.1372855515448987,0.2564979681528662,0.2366219192546584,0.0565055166901638,0.0633607964137698,0.0008217171057648,False,False,False,False,True,False,False,fires_neither_background,2,68365217.0
cg13066703,0.2527176062217922,0.4356699500217827,0.1829523437999905,0.0372515983863413,0.0387193318599343,0.0172395882952449,0.0258283433604919,0.0003698999161579,False,True,False,False,0.8783355361421132,0.8840333815494755,0.0056978454073622,0.0257075138004246,0.0263429192546583,0.0131498813512696,0.0138718358527157,1.9508450372220668e-05,True,False,False,False,False,False,False,fires_neither_background,1,211353363.0
cg13067635,0.3252047053104924,0.4004931926489006,0.0752884873384082,0.0621606177250429,0.0654389103699172,0.0220321482034448,0.0270263201251555,0.0002450064250488,False,True,False,False,0.3465138221771023,0.3057889236551712,-0.040724898521931,0.0407606284501061,0.0398719440993788,0.0057187263177937,0.0065598125547233,1.032731005527842e-05,False,False,False,False,False,False,False,fires_neither_background,1,5466624.0
cg13071660,0.9466030701921287,0.6985654347474969,-0.2480376354446318,0.9853672890485384,0.9890915346726392,0.0555927237367044,0.0188270153236689,-0.0027360944264678,True,False,False,False,0.5154701560780683,0.3556366567388613,-0.159833499339207,0.967070626326964,0.9671575155279504,0.0038617044121028,0.0039605854824533,7.734763973655135e-07,False,False,False,False,False,False,False,fires_neither_background,8,140287745.0
cg13075951,0.2732839882348932,0.2599684321484146,-0.0133155560864785,0.0858212236533273,0.0811495167247043,0.0228688182373011,0.0228584380132345,-4.7465916583170925e-07,False,True,False,False,0.3059501118447866,0.5378355499273485,0.2318854380825619,0.0542124989384288,0.0551817888198757,0.0118359541417781,0.0157975236557861,0.0001094719432088,False,False,False,False,False,False,False,fires_neither_background,6,39314617.0
cg13079123,0.2974748943687197,0.2743284861952609,-0.0231464081734588,0.3652953435207973,0.3508691404295677,0.0540236712432701,0.0543525038484406,3.563761999382043e-05,False,True,False,False,0.297670877820961,0.3688445777658909,0.0711736999449298,0.3324536602972399,0.3236099068322981,0.0505523962368611,0.0588288753988848,0.0009052918154089,False,False,False,False,False,False,False,fires_neither_background,15,67039575.0
cg13092487,0.2726071095411291,0.678601409421672,0.4059942998805429,0.8958363203433419,0.8953113002535464,0.0153109046545292,0.0377552853323304,0.0011910377691855,False,False,False,False,0.3772203937840144,0.3745095991998186,-0.0027107945841958,0.9037097027600848,0.9033924534161492,0.0128662932751968,0.012832847204026,-8.595352814964549e-07,False,False,False,False,False,False,False,fires_neither_background,11,64891474.0
cg13096278,0.2744259144719917,0.3271299383599943,0.0527040238880025,0.9474730398698734,0.9380011885201888,0.0190853359571835,0.0257784325997846,0.000300277538703,False,True,False,True,0.3611179213645492,0.405003354314836,0.0438854329502867,0.9240884819532909,0.9249803850931678,0.0072714247785272,0.0087247225178383,2.3247164703496372e-05,False,False,False,False,False,False,False,fires_breast_only,17,50692979.0
cg13097090,0.1831048099515006,0.2739557132451813,0.0908509032936806,0.8653851707417238,0.8672724435405168,0.01934130752581,0.0208017981532963,5.862862960253002e-05,False,True,False,False,0.5611296411300417,0.3912946913683421,-0.1698349497616995,0.8190065626326963,0.8205435217391305,0.02512919779671,0.0219833996990021,-0.00014820671958,True,True,True,False,False,False,True,fires_neither_background,14,74348455.0
cg13100753,0.3122091447358714,0.6361190964486317,0.3239099517127603,0.9396623507848308,0.9273580445933038,0.0183401672372786,0.0374616234267311,0.0010670114954748,False,False,False,True,0.4386251626258017,0.4946905682832586,0.0560654056574568,0.921007779193206,0.9221841925465838,0.0091741854221315,0.0105850647149152,2.787791685929289e-05,False,False,False,False,True,False,False,fires_breast_only,1,198541123.0
cg13115952,0.2396882818205732,0.4626271724745823,0.222938890654009,0.9088129789276448,0.9099937278315172,0.0263979105623977,0.0343019906507595,0.0004797768805444,False,True,False,False,0.3953036949516346,0.7247013365125426,0.329397641560908,0.8817233290870489,0.8786395838509318,0.0202761715186891,0.0386017961503346,0.0010789755345766,False,False,False,False,True,False,False,fires_neither_background,8,54443919.0
cg13126638,0.2889463680400383,0.3440486471941011,0.0551022791540627,0.8587979192137005,0.8668874798789122,0.0248067896002479,0.0296759262110809,0.0002652837862145,False,True,False,False,0.3067836553451323,0.2883660003132553,-0.018417655031877,0.8085511316348195,0.8058675155279502,0.0277060910507111,0.0267901935503239,-4.9913010846475256e-05,False,False,False,False,False,False,False,fires_neither_background,12,6377914.0
cg13128937,0.3642065988191825,0.3111175116158285,-0.053089087203354,0.105596680669227,0.1002494853327204,0.0282622952455514,0.0291116372637239,4.8730091627924624e-05,False,True,False,False,0.4492455965950649,0.6350960133730795,0.1858504167780145,0.0669043184713375,0.0736662422360248,0.0314094854565152,0.0428854453093902,0.0008526056427416,False,False,False,False,False,False,True,fires_neither_background,13,94705489.0
cg13130398,0.4083113170803563,0.2961907129735271,-0.1121206041068291,0.8869977457469053,0.8892566620394194,0.0419115771878516,0.0418317202818687,-6.687480632741301e-06,False,True,False,False,0.5807567210578795,0.6555167468490506,0.0747600257911711,0.8730369256900211,0.8622750993788821,0.0385988085143084,0.0566828605188778,0.0017230786578783,True,False,False,False,False,False,True,fires_neither_background,1,174875259.0
cg13145528,0.2884948388251319,0.4031859245572916,0.1146910857321596,0.9075678498875104,0.9127032122400984,0.0212527454391099,0.0234348292616573,9.75120338234201e-05,False,True,False,False,0.3948680660524393,0.3459844344188567,-0.0488836316335825,0.8880324925690022,0.8894191366459627,0.0196901796846087,0.0201585099041623,1.8662345544032588e-05,False,False,False,False,False,False,False,fires_neither_background,7,143934751.0
cg13151811,0.306890541864168,0.3909523145032482,0.0840617726390801,0.9536009202857872,0.9543507986232208,0.0181744548409405,0.0221699007615024,0.0001611936910094,False,True,False,False,0.3124358496607141,0.2987006283928362,-0.0137352212678779,0.9255940785562632,0.9265029813664594,0.0074198254802687,0.0079285177314804,7.807583260755071e-06,False,False,False,False,False,False,False,fires_neither_background,11,68429866.0
cg13154413,0.2307043722061218,0.3294164514723906,0.0987120792662687,0.9328090521678172,0.9220181524898646,0.0220433209336386,0.0313025410676867,0.0004939410795108,False,True,False,True,0.472962523025621,0.4238972568838804,-0.0490652661417405,0.8975903588110403,0.8962955776397515,0.014265677362889,0.0120036320631714,-5.942236791404762e-05,False,False,False,False,False,False,False,fires_breast_only,14,103728844.0
cg13155549,0.3788611712509764,0.2753328761182374,-0.1035282951327389,0.890138710002695,0.8913925251748351,0.017472149688977,0.0293267334880981,0.0005547812823279,False,True,False,False,0.3426679913354464,0.2551324313177581,-0.0875355600176883,0.904668220806794,0.9026467267080748,0.0134697508720612,0.0145390082502158,2.9948572344448818e-05,False,False,False,False,False,False,False,fires_neither_background,14,102683963.0
