"cpg_id","chr","pos"
"cg19493651","chr2",62428082
"cg19494818","chr2",202561266
"cg19495351","chr2",210675091
"cg19495599","chr2",238092048
"cg19496479","chr2",133409467
"cg19497021","chr2",220357608
"cg19497082","chr2",59185274
"cg19497511","chr2",238609807
"cg19500479","chr2",20865674
"cg19502744","chr2",31805915
"cg19504888","chr2",228191306
"cg19506253","chr2",158301839
"cg19506491","chr2",97039140
"cg19506686","chr2",241085024
"cg19507032","chr2",42991422
"cg19508823","chr2",116315952
"cg19512473","chr2",25585669
"cg19514230","chr2",109892206
"cg19515035","chr2",74669516
"cg19515186","chr2",73478549
"cg19515245","chr2",97151922
"cg19516374","chr2",219208895
"cg19516982","chr2",56413137
"cg19518308","chr2",11622904
"cg19519509","chr2",427676
"cg19519964","chr2",223290012
"cg19524681","chr2",240566210
"cg19530886","chr2",54785473
"cg19531032","chr2",236514047
"cg19533582","chr2",9463422
"cg19534586","chr2",27592828
"cg19535672","chr2",27530455
"cg19536127","chr2",47404286
"cg19536559","chr2",215276325
"cg19536922","chr2",3292956
"cg19539318","chr2",172544773
"cg19539798","chr2",217554364
"cg19540408","chr2",232456289
"cg19541916","chr2",19674105
"cg19543987","chr2",73460508
"cg19544065","chr2",2178847
"cg19545611","chr2",173116727
"cg19545621","chr2",208491029
"cg19546356","chr2",112663112
"cg19559392","chr2",39103372
"cg19561076","chr2",17241353
"cg19561274","chr2",96905601
"cg19563307","chr2",43577309
"cg19563513","chr2",128283341
"cg19564450","chr2",23023791
"cg19565262","chr2",73869966
"cg19565423","chr2",225026527
"cg19565738","chr2",174083367
"cg19568591","chr2",183731599
"cg19568844","chr2",2773984
"cg19570154","chr2",5513337
"cg19570155","chr2",36765605
"cg19570558","chr2",48012925
"cg19570640","chr2",17721766
"cg19572014","chr2",24232681
"cg19572076","chr2",118621741
"cg19572157","chr2",75734281
"cg19572264","chr2",130974549
"cg19572637","chr2",66660175
"cg19572912","chr2",44264617
"cg19573564","chr2",74607697
"cg19575372","chr2",119612787
"cg19575883","chr2",172231724
"cg19577082","chr2",28887080
"cg19577617","chr2",191745301
"cg19577697","chr2",232123245
"cg19578183","chr2",128991530
"cg19578305","chr2",213548986
"cg19579058","chr2",233389143
"cg19579160","chr2",173940277
"cg19579344","chr2",236761550
"cg19581424","chr2",42396302
"cg19582222","chr2",16500811
"cg19582557","chr2",219487580
"cg19582744","chr2",128055658
"cg19583211","chr2",162273185
"cg19583265","chr2",101086756
"cg19584871","chr2",11810508
"cg19585646","chr2",1487895
"cg19588016","chr2",9511523
"cg19588432","chr2",284640
"cg19589283","chr2",69417400
"cg19590598","chr2",127782813
"cg19592185","chr2",233815736
"cg19592231","chr2",198001840
"cg19592689","chr2",44586755
"cg19592720","chr2",95971840
"cg19594691","chr2",20646743
"cg19597230","chr2",223517425
"cg19599165","chr2",120195527
"cg19599386","chr2",113420964
"cg19600494","chr2",106959525
"cg19611418","chr2",131851282
"cg19613432","chr2",119606151
"cg19614157","chr2",24150126
"cg19614216","chr2",131629513
"cg19614643","chr2",19499118
"cg19614748","chr2",200995046
"cg19614911","chr2",47749060
"cg19615711","chr2",238360201
"cg19616339","chr2",69164114
"cg19617741","chr2",217454810
"cg19618438","chr2",206794410
"cg19618601","chr2",6644914
"cg19618955","chr2",175209865
"cg19622574","chr2",234160013
"cg19622777","chr2",86341240
"cg19623588","chr2",61149856
"cg19626761","chr2",28624649
"cg19627006","chr2",85637673
"cg19633822","chr2",114361124
"cg19635810","chr2",26987197
"cg19638398","chr2",241076131
"cg19638749","chr2",70312615
"cg19640339","chr2",27593343
"cg19640424","chr2",241627212
"cg19641958","chr2",46986015
"cg19641999","chr2",191399046
"cg19642408","chr2",9894335
"cg19648023","chr2",179275173
"cg19648163","chr2",219528591
"cg19648306","chr2",179184854
"cg19651219","chr2",115419729
"cg19653117","chr2",32502924
"cg19653701","chr2",24161085
"cg19653979","chr2",11881462
"cg19654437","chr2",202671158
"cg19655179","chr2",40260498
"cg19655195","chr2",196933718
"cg19655704","chr2",178295152
"cg19656890","chr2",207024980
"cg19656974","chr2",66653415
"cg19658284","chr2",152118459
"cg19664945","chr2",54087343
"cg19671120","chr2",98962974
"cg19671650","chr2",160087177
"cg19672145","chr2",65571891
"cg19673237","chr2",217724380
"cg19673440","chr2",2402353
"cg19674722","chr2",200844238
"cg19674851","chr2",224720888
"cg19675223","chr2",217560272
"cg19676100","chr2",242930485
"cg19676227","chr2",133695582
"cg19679281","chr2",58468512
"cg19690101","chr2",39104195
"cg19696718","chr2",238314219
"cg19696983","chr2",207068254
"cg19697575","chr2",172374119
"cg19697911","chr2",241080057
"cg19698099","chr2",189897254
"cg19698432","chr2",151013181
"cg19699170","chr2",110402734
"cg19699264","chr2",192701019
"cg19699289","chr2",71132518
"cg19699840","chr2",160919384
"cg19700035","chr2",110036832
"cg19701828","chr2",219235515
"cg19702176","chr2",221801949
"cg19702194","chr2",121051780
"cg19702343","chr2",231555187
"cg19702569","chr2",56151165
"cg19702675","chr2",171387064
"cg19702762","chr2",53701531
"cg19703946","chr2",120127622
"cg19704902","chr2",8445893
"cg19705210","chr2",179923444
"cg19705386","chr2",175660591
"cg19706026","chr2",71576391
"cg19706534","chr2",120197644
"cg19706900","chr2",12856422
"cg19708432","chr2",230350632
"cg19708848","chr2",97746622
"cg19709058","chr2",232378848
"cg19709354","chr2",190526349
"cg19710238","chr2",382237
"cg19710326","chr2",25609973
"cg19710671","chr2",74353909
"cg19711579","chr2",182545562
"cg19712370","chr2",242984728
"cg19712391","chr2",26408978
"cg19712652","chr2",239865213
"cg19713083","chr2",176046495
"cg19714454","chr2",240091133
"cg19715111","chr2",224904683
"cg19715873","chr2",220355252
"cg19716170","chr2",75873407
"cg19716414","chr2",131976236
"cg19716462","chr2",62115576
"cg19716702","chr2",219841134
"cg19716816","chr2",70056267
"cg19719678","chr2",240972734
"cg19719892","chr2",6423497
"cg19721478","chr2",241925507
"cg19723091","chr2",240016728
"cg19723652","chr2",8884790
"cg19723839","chr2",189886113
"cg19724461","chr2",27651266
"cg19725418","chr2",240090401
"cg19726321","chr2",37909996
"cg19727026","chr2",216286869
"cg19728226","chr2",176968744
"cg19729930","chr2",74357872
"cg19730314","chr2",102272437
"cg19731541","chr2",206553344
"cg19731602","chr2",219262309
"cg19732795","chr2",71160396
"cg19733463","chr2",232390026
"cg19734937","chr2",63855048
"cg19735533","chr2",241196887
"cg19735698","chr2",23729523
"cg19736286","chr2",48010117
"cg19736660","chr2",129050050
"cg19738386","chr2",136288977
"cg19738404","chr2",127644612
"cg19739906","chr2",138722326
"cg19741167","chr2",86263270
"cg19741287","chr2",242776194
"cg19741359","chr2",73429176
"cg19742470","chr2",182850059
"cg19742935","chr2",9800556
"cg19743545","chr2",237085808
"cg19743666","chr2",30371484
"cg19744173","chr2",112913178
"cg19744498","chr2",208631081
"cg19744723","chr2",96971423
"cg19745930","chr2",8144208
"cg19746754","chr2",497035
"cg19749001","chr2",11681405
"cg19752143","chr2",44552508
"cg19752565","chr2",167268207
"cg19753675","chr2",237079122
"cg19753864","chr2",38320028
"cg19753877","chr2",239357899
"cg19753914","chr2",189305149
"cg19754094","chr2",74055942
"cg19754387","chr2",208576057
"cg19756789","chr2",33701579
"cg19758360","chr2",113763093
"cg19758881","chr2",217928518
"cg19760590","chr2",241099106
"cg19760941","chr2",24367888
"cg19761110","chr2",236774071
"cg19762657","chr2",95692524
"cg19763461","chr2",63284557
"cg19763735","chr2",170550826
"cg19763814","chr2",187351579
"cg19764066","chr2",3819033
"cg19764540","chr2",26782423
"cg19766578","chr2",201677983
"cg19768727","chr2",242609496
"cg19768950","chr2",182521921
"cg19769080","chr2",44460827
"cg19769520","chr2",1659591
"cg19770671","chr2",145753993
"cg19770944","chr2",61292607
"cg19771465","chr2",237145587
"cg19772092","chr2",45177632
"cg19773547","chr2",216252792
"cg19788941","chr2",23907989
"cg19789753","chr2",242805962
"cg19790321","chr2",61372165
"cg19791591","chr2",37070005
"cg19791637","chr2",30633168
"cg19793905","chr2",152118704
"cg19795074","chr2",8168023
"cg19795150","chr2",241081288
"cg19795292","chr2",102952285
"cg19795793","chr2",206551844
"cg19795996","chr2",145230271
"cg19797930","chr2",242481817
"cg19805943","chr2",85933069
"cg19806242","chr2",152269341
"cg19821128","chr2",180454681
"cg19821536","chr2",240986376
"cg19821589","chr2",170591199
"cg19821872","chr2",240667798
"cg19823491","chr2",63278598
"cg19823494","chr2",168575200
"cg19824006","chr2",200718119
"cg19824242","chr2",105273432
"cg19825856","chr2",107501733
"cg19826115","chr2",143673332
"cg19826873","chr2",178787741
"cg19827627","chr2",152106192
"cg19827712","chr2",169316491
"cg19827923","chr2",231790777
"cg19828499","chr2",113029888
"cg19828537","chr2",97563889
"cg19828869","chr2",171552304
"cg19828970","chr2",106371647
"cg19831846","chr2",47167859
"cg19837427","chr2",216670014
"cg19839281","chr2",238362492
"cg19840387","chr2",159314016
"cg19845136","chr2",232789413
"cg19846447","chr2",48814721
"cg19846927","chr2",224821935
"cg19847477","chr2",203776148
"cg19847637","chr2",33738782
"cg19848082","chr2",74232673
"cg19848140","chr2",168822706
"cg19850080","chr2",228582820
"cg19850163","chr2",228336753
"cg19850931","chr2",105993347
"cg19851038","chr2",86790415
"cg19851200","chr2",242835165
"cg19851560","chr2",88390167
"cg19852827","chr2",176934369
"cg19853143","chr2",65585470
"cg19853364","chr2",99082357
"cg19854835","chr2",233323269
"cg19855215","chr2",209010986
"cg19856420","chr2",113672758
"cg19856758","chr2",62684655
"cg19858173","chr2",128099688
"cg19859335","chr2",70142152
"cg19860515","chr2",119248072
"cg19861978","chr2",139033234
"cg19862213","chr2",25456072
"cg19862272","chr2",70190733
"cg19863633","chr2",228563983
"cg19863773","chr2",42991905
"cg19864468","chr2",113346566
"cg19865725","chr2",55321120
"cg19866327","chr2",1358513
"cg19867579","chr2",175643491
"cg19867914","chr2",144234430
"cg19868691","chr2",219744597
"cg19869100","chr2",17375654
"cg19878911","chr2",157199400
"cg19879330","chr2",74004721
"cg19881581","chr2",191859930
"cg19881992","chr2",216491679
"cg19881999","chr2",100038008
"cg19882774","chr2",27466453
"cg19884850","chr2",129024098
"cg19885539","chr2",1358283
"cg19885631","chr2",74406155
"cg19887502","chr2",219761853
"cg19889017","chr2",162095095
"cg19889780","chr2",73114144
"cg19892115","chr2",242029287
"cg19892195","chr2",236963462
"cg19895503","chr2",113239201
"cg19903071","chr2",160473251
"cg19904411","chr2",99771062
"cg19904833","chr2",4156617
"cg19905213","chr2",81122587
"cg19905379","chr2",61034533
"cg19905414","chr2",1487936
"cg19905504","chr2",242165248
"cg19905587","chr2",85554135
"cg19906284","chr2",179395912
"cg19907293","chr2",217448253
"cg19907380","chr2",202975246
"cg19907796","chr2",71134694
"cg19908028","chr2",65538635
"cg19908768","chr2",108994325
"cg19910382","chr2",88427561
"cg19911116","chr2",120018415
"cg19911676","chr2",82756400
"cg19913889","chr2",85830136
"cg19914238","chr2",113483728
"cg19914919","chr2",161992878
"cg19915087","chr2",203453744
"cg19915305","chr2",64069682
"cg19917083","chr2",112814452
"cg19917298","chr2",71686203
"cg19917512","chr2",107104052
"cg19917530","chr2",133855847
"cg19917744","chr2",208890468
"cg19918002","chr2",92303848
"cg19918022","chr2",40672067
"cg19918230","chr2",219745647
"cg19920006","chr2",182933360
"cg19921286","chr2",201118305
"cg19922493","chr2",176045768
"cg19922825","chr2",45029543
"cg19923114","chr2",80247297
"cg19923683","chr2",106510087
"cg19924947","chr2",84686570
"cg19924948","chr2",11970722
"cg19925054","chr2",173292978
"cg19925801","chr2",175083424
"cg19927457","chr2",49382265
"cg19927920","chr2",3384204
"cg19930135","chr2",220362242
"cg19930884","chr2",234355578
"cg19931106","chr2",37311892
"cg19931529","chr2",64072167
"cg19931596","chr2",172645256
"cg19931733","chr2",30382574
"cg19932515","chr2",98326480
"cg19934735","chr2",241035255
"cg19935506","chr2",242626874
"cg19944675","chr2",118771867
"cg19953799","chr2",97427733
"cg19954334","chr2",127791786
"cg19954374","chr2",198570639
"cg19955105","chr2",29343915
"cg19957162","chr2",208631259
"cg19957905","chr2",119592605
"cg19958021","chr2",5840827
"cg19958750","chr2",85660790
"cg19960590","chr2",96316743
"cg19960616","chr2",19886939
"cg19961648","chr2",72463431
"cg19961649","chr2",76337965
"cg19962052","chr2",241182704
"cg19962304","chr2",170135359
"cg19962902","chr2",219536577
"cg19963544","chr2",106483650
"cg19963728","chr2",44588792
"cg19964403","chr2",235961524
"cg19965312","chr2",239799954
"cg19965810","chr2",163695793
"cg19965941","chr2",198380239
"cg19969733","chr2",102927898
"cg19969873","chr2",232791083
"cg19971804","chr2",39102883
"cg19975218","chr2",173599732
"cg19975800","chr2",234544995
"cg19977977","chr2",5817401
"cg19978477","chr2",171226229
"cg19979102","chr2",9676878
"cg19980648","chr2",219219072
"cg19981301","chr2",63820005
"cg19982471","chr2",180725622
"cg19982557","chr2",132250307
"cg19988235","chr2",9945589
"cg19990373","chr2",206508292
"cg19991086","chr2",26953767
"cg19991899","chr2",9347943
"cg19992207","chr2",111874495
"cg19992857","chr2",201936687
"cg19995130","chr2",130000478
"cg19995899","chr2",216274747
"cg19997370","chr2",176019126
"cg19997916","chr2",106467587
"cg19998400","chr2",235875195
"cg19998573","chr2",129513081
"cg20002942","chr2",71271460
"cg20002958","chr2",221282600
"cg20004134","chr2",70162379
"cg20005056","chr2",26398994
"cg20010565","chr2",200820801
"cg20011947","chr2",424362
"cg20012888","chr2",121499710
"cg20014207","chr2",241234933
"cg20016569","chr2",191208002
"cg20016993","chr2",160656912
"cg20017590","chr2",54852195
"cg20018225","chr2",85555517
"cg20018812","chr2",209010996
"cg20019410","chr2",207939050
"cg20020000","chr2",114315351
"cg20020161","chr2",231732669
"cg20021784","chr2",201984386
"cg20022122","chr2",27720122
"cg20023271","chr2",235951813
"cg20023712","chr2",238608636
"cg20023788","chr2",221851321
"cg20025658","chr2",219031640
"cg20028470","chr2",27530829
"cg20034202","chr2",232260136
"cg20035105","chr2",130691956
"cg20043244","chr2",242954018
"cg20043649","chr2",47537239
"cg20043679","chr2",84517321
"cg20047297","chr2",239260323
"cg20048655","chr2",7975491
"cg20050113","chr2",103236861
"cg20051808","chr2",169309725
"cg20052010","chr2",56108750
"cg20053454","chr2",162930454
"cg20053821","chr2",127529534
"cg20054309","chr2",237037176
"cg20055237","chr2",240362425
"cg20055776","chr2",98273086
"cg20055924","chr2",32587004
"cg20056634","chr2",66796261
"cg20056908","chr2",85808945
"cg20056997","chr2",10688154
"cg20057831","chr2",180872115
"cg20058506","chr2",72013035
"cg20058848","chr2",96852116
"cg20059312","chr2",233877857
"cg20059337","chr2",100686693
"cg20060108","chr2",102954350
"cg20061812","chr2",103149495
"cg20062057","chr2",50201479
"cg20063095","chr2",134977141
"cg20064106","chr2",178257871
"cg20064459","chr2",65219239
"cg20067049","chr2",121345149
"cg20070418","chr2",239162230
"cg20070631","chr2",175870490
"cg20070985","chr2",238483093
"cg20072241","chr2",135809718
"cg20074031","chr2",169630423
"cg20074593","chr2",128403286
"cg20075582","chr2",173289719
"cg20076240","chr2",242946557
"cg20081286","chr2",45878652
"cg20082830","chr2",232395355
"cg20091297","chr2",37572423
"cg20094066","chr2",43299482
"cg20095390","chr2",187373473
"cg20097407","chr2",71112079
"cg20097593","chr2",70781679
"cg20102034","chr2",74653166
"cg20102086","chr2",56216794
"cg20102742","chr2",73508918
"cg20103054","chr2",218620242
"cg20104535","chr2",172750996
"cg20113947","chr2",233562546
"cg20118424","chr2",169887275
"cg20120070","chr2",232571138
"cg20122492","chr2",165555694
"cg20122981","chr2",62450705
"cg20124547","chr2",175062978
"cg20124587","chr2",176971355
"cg20125559","chr2",240101314
"cg20126741","chr2",240111506
"cg20126804","chr2",230268237
"cg20127207","chr2",160625571
"cg20128319","chr2",97174815
"cg20128773","chr2",236923534
"cg20140201","chr2",241835670
"cg20140363","chr2",26624458
"cg20144002","chr2",3201774
"cg20146030","chr2",166650965
"cg20146536","chr2",102096205
"cg20147164","chr2",1879019
"cg20147389","chr2",101010037
"cg20147515","chr2",128351542
"cg20148857","chr2",98264074
"cg20149531","chr2",204528716
"cg20154206","chr2",128458240
"cg20155196","chr2",720516
"cg20156953","chr2",9658660
"cg20157753","chr2",113594343
"cg20158317","chr2",61405051
"cg20158944","chr2",242895305
"cg20161645","chr2",224822574
"cg20163689","chr2",13088414
"cg20169521","chr2",202563587
"cg20169952","chr2",139661650
"cg20171624","chr2",12907910
"cg20171711","chr2",153307345
"cg20171860","chr2",228513157
"cg20171986","chr2",38830741
"cg20172003","chr2",27038134
"cg20173260","chr2",191862631
"cg20174730","chr2",219840962
"cg20175390","chr2",119599459
"cg20176194","chr2",220173205
"cg20176388","chr2",17724532
"cg20177310","chr2",145275868
"cg20178603","chr2",123819265
"cg20180825","chr2",134877411
"cg20189682","chr2",240112315
"cg20191795","chr2",86668233
"cg20191959","chr2",132430691
"cg20194871","chr2",97779411
"cg20195812","chr2",192015677
"cg20196537","chr2",171574548
"cg20196910","chr2",172291295
"cg20197814","chr2",197399559
"cg20199347","chr2",151345544
"cg20199770","chr2",70186181
"cg20200080","chr2",171830785
"cg20201402","chr2",8116953
"cg20201971","chr2",145284259
"cg20203365","chr2",31470490
"cg20203400","chr2",103378474
"cg20203588","chr2",47402447
"cg20203971","chr2",240171099
"cg20205284","chr2",72377002
"cg20208879","chr2",80281335
"cg20210057","chr2",98351150
"cg20211056","chr2",74648306
"cg20213163","chr2",29030705
"cg20213613","chr2",75426298
"cg20214973","chr2",42092039
"cg20215622","chr2",213401056
"cg20218060","chr2",201729279
