cpg,d_AIBL,d_AddNeuroMed,concordant_strong,mean_abs_d,CHR,MAPINFO
cg14604470,-0.006939,-0.079078,False,0.043009,9,127951097.0
cg14610217,-0.033564,-0.055952,False,0.044758,1,27008397.0
cg14622879,-0.317537,-0.279267,True,0.298402,6,12233768.0
cg14630106,-0.013473,0.045757,False,0.029615,7,139660369.0
cg14631761,0.146172,0.259857,False,0.203014,4,16942652.0
cg14633252,0.091103,0.137586,False,0.114344,9,37964250.0
cg14644204,-0.277964,-0.239036,True,0.258500,12,123034286.0
cg14647190,0.035791,-0.207925,False,0.121858,11,67558552.0
cg14651518,-0.067071,0.081778,False,0.074424,3,50276262.0
cg14652227,-0.122774,-0.098437,False,0.110605,2,199739299.0
cg14654324,-0.215064,-0.002195,False,0.108629,9,134407590.0
cg14658964,-0.009006,-0.024658,False,0.016832,1,44723354.0
cg14659008,-0.126950,0.152061,False,0.139505,8,101078087.0
cg14659814,0.044793,-0.225689,False,0.135241,1,3293346.0
cg14664764,0.252145,0.114812,False,0.183479,2,127675583.0
cg14669362,-0.133240,0.235053,False,0.184146,1,36457909.0
cg14673904,0.055697,0.072226,False,0.063962,12,46215280.0
cg14679780,-0.185394,0.043727,False,0.114561,19,4059527.0
cg14682005,-0.207922,0.051349,False,0.129636,6,15337372.0
cg14686012,0.094693,-0.095855,False,0.095274,2,40451946.0
cg14689338,0.084698,-0.075814,False,0.080256,5,16741945.0
cg14689537,-0.043028,-0.059488,False,0.051258,10,92691109.0
cg14699867,-0.122449,0.196854,False,0.159652,12,106600643.0
cg14700325,0.103924,0.004957,False,0.054440,17,50196828.0
cg14704780,-0.183146,-0.192171,False,0.187658,6,32337329.0
cg14710465,-0.204511,0.026623,False,0.115567,1,160400079.0
cg14714046,0.123561,-0.020353,False,0.071957,6,41373916.0
cg14720274,0.023537,-0.145343,False,0.084440,15,60721932.0
cg14725537,0.042296,-0.077814,False,0.060055,X,103776894.0
cg14725631,0.030616,-0.159947,False,0.095281,4,188003598.0
cg14725968,0.115734,0.050414,False,0.083074,20,59188010.0
cg14731044,0.074436,-0.164775,False,0.119606,11,19237751.0
cg14759494,0.092668,-0.167375,False,0.130022,6,165704188.0
cg14776738,0.001392,-0.261223,False,0.131308,19,6476745.0
cg14783123,0.176997,0.346016,False,0.261507,8,67110027.0
cg14787704,0.138172,-0.018084,False,0.078128,5,66153552.0
cg14789659,0.093595,-0.053501,False,0.073548,10,62049314.0
cg14794866,0.017212,-0.125665,False,0.071439,10,31483815.0
cg14798653,0.035303,-0.226641,False,0.130972,19,6475486.0
cg14800014,0.091440,0.155696,False,0.123568,5,126465072.0
cg14800197,-0.108628,0.011009,False,0.059818,2,120978105.0
cg14801518,0.174493,0.012827,False,0.093660,11,128689180.0
cg14807553,0.189810,0.097593,False,0.143701,13,112879111.0
cg14823389,-0.042317,-0.179595,False,0.110956,7,101754872.0
cg14830082,-0.143846,-0.289689,False,0.216767,11,130197911.0
cg14832352,-0.121703,0.008398,False,0.065051,17,50197643.0
cg14836490,0.095458,-0.102298,False,0.098878,2,66493159.0
cg14841540,-0.228741,-0.213027,True,0.220884,1,89962299.0
cg14845962,-0.062939,0.008544,False,0.035742,12,57726454.0
cg14855841,-0.076434,-0.119338,False,0.097886,4,76024306.0
cg14864148,-0.075353,-0.145945,False,0.110649,11,73342604.0
cg14879760,0.085459,0.112564,False,0.099012,5,51378131.0
cg14887335,-0.027932,-0.063934,False,0.045933,4,122840528.0
cg14890343,0.021871,0.043741,False,0.032806,17,80187379.0
cg14891209,0.053921,0.098867,False,0.076394,15,36878180.0
cg14898623,-0.037884,-0.028886,False,0.033385,12,124457325.0
cg14913610,-0.199474,0.036624,False,0.118049,12,8989745.0
cg14927745,-0.023054,-0.203373,False,0.113214,2,240623068.0
cg14928510,0.045274,0.060866,False,0.053070,19,54938071.0
cg14955480,0.189363,-0.161706,False,0.175534,12,8564303.0
cg14960007,0.008853,-0.010949,False,0.009901,8,99890894.0
cg14962509,-0.067019,-0.207362,False,0.137190,1,35574054.0
cg14980255,0.149274,0.039587,False,0.094430,15,36898493.0
cg14986386,0.055453,-0.322893,False,0.189173,5,69330318.0
cg14988482,0.162647,-0.040745,False,0.101696,1,70375044.0
cg14989202,-0.207392,-0.275022,True,0.241207,1,9654785.0
cg14990808,-0.118509,0.118918,False,0.118713,6,28525874.0
cg14991821,-0.214798,0.146149,False,0.180473,10,112375501.0
cg14992144,-0.237342,-0.167588,False,0.202465,3,10293059.0
cg14996810,0.004223,-0.085002,False,0.044613,12,120978698.0
cg14999168,-0.202044,0.159855,False,0.180949,11,70365195.0
cg15013801,0.009221,-0.247438,False,0.128329,10,72217032.0
cg15014975,0.125079,0.131222,False,0.128151,1,24931056.0
cg15015122,0.031241,-0.048953,False,0.040097,7,946148.0
cg15017007,-0.071429,0.007896,False,0.039663,7,133299426.0
cg15027907,0.225598,0.157392,False,0.191495,19,47573442.0
cg15035143,0.072315,0.032149,False,0.052232,17,58331327.0
cg15035324,0.246642,-0.219915,False,0.233278,2,46042466.0
cg15037334,0.180893,0.136206,False,0.158549,11,11945649.0
cg15046123,-0.124511,-0.044716,False,0.084614,6,15421350.0
cg15059065,-0.197696,-0.304635,False,0.251166,19,17244152.0
cg15064042,0.011521,0.158712,False,0.085116,7,151394869.0
cg15071463,-0.099084,-0.156438,False,0.127761,1,116312290.0
cg15073906,0.183956,0.059843,False,0.121900,1,178918587.0
cg15077070,0.189851,-0.055965,False,0.122908,2,102186830.0
cg15082875,0.032414,-0.051743,False,0.042079,7,65266049.0
cg15090549,-0.086589,0.107478,False,0.097033,13,66657387.0
cg15093247,0.173161,-0.053502,False,0.113331,6,30103283.0
cg15096829,0.015034,-0.237179,False,0.126106,1,202122877.0
cg15102749,0.118160,0.199737,False,0.158948,11,66743422.0
cg15104622,0.059163,0.089053,False,0.074108,4,166527644.0
cg15106368,0.142186,-0.027558,False,0.084872,12,109154543.0
cg15108430,0.101691,0.174334,False,0.138013,5,15925156.0
cg15108553,-0.094302,0.343076,False,0.218689,3,149812346.0
cg15123149,0.188489,0.154742,False,0.171615,5,14485143.0
cg15128334,0.168800,-0.000095,False,0.084448,3,185497744.0
cg15129183,-0.180370,0.280356,False,0.230363,5,170333265.0
cg15131282,-0.088223,0.063259,False,0.075741,2,233060320.0
cg15139596,-0.003249,0.231241,False,0.117245,19,35742479.0
cg15145908,0.119185,-0.013419,False,0.066302,6,136117053.0
cg15154339,0.153874,0.266456,False,0.210165,13,113650346.0
cg15159247,-0.202302,-0.098900,False,0.150601,19,2082123.0
cg15160746,0.142397,-0.106694,False,0.124545,12,2634073.0
cg15165154,-0.327715,-0.309420,True,0.318567,5,139661429.0
cg15172734,0.008904,-0.152822,False,0.080863,3,57757650.0
cg15174117,0.187465,0.041241,False,0.114353,15,68621323.0
cg15188623,-0.286280,-0.100465,False,0.193373,15,90065197.0
cg15190451,0.097461,0.052884,False,0.075172,17,75094100.0
cg15209277,-0.079735,0.043365,False,0.061550,1,64006363.0
cg15229052,-0.047907,-0.006980,False,0.027444,11,2273918.0
cg15229454,0.070787,-0.142891,False,0.106839,13,75705092.0
cg15240033,-0.110329,0.098261,False,0.104295,6,3623751.0
cg15244778,0.140334,-0.117917,False,0.129126,11,69281170.0
cg15249357,-0.112081,0.178235,False,0.145158,10,86536848.0
cg15255390,0.031525,-0.232682,False,0.132104,17,48554792.0
cg15258980,-0.100176,0.137517,False,0.118846,2,68734465.0
cg15264020,0.101676,0.015880,False,0.058778,3,61688536.0
cg15264273,-0.007636,0.086082,False,0.046859,9,94278178.0
cg15272762,0.221137,-0.082279,False,0.151708,10,14674590.0
cg15277658,0.085205,-0.052640,False,0.068922,10,71661944.0
cg15292446,-0.269468,0.081703,False,0.175586,17,330047.0
cg15299510,0.023577,0.074116,False,0.048846,8,38770587.0
cg15303382,-0.006784,-0.185997,False,0.096390,2,176490649.0
cg15304425,0.220244,-0.121962,False,0.171103,8,27658994.0
cg15309361,-0.185556,-0.084219,False,0.134887,7,2112990.0
cg15319576,0.042278,0.244305,False,0.143292,11,128039662.0
cg15321979,0.130570,-0.148381,False,0.139476,12,3431901.0
cg15331500,0.109973,0.130263,False,0.120118,22,41383347.0
cg15337815,0.125223,-0.027340,False,0.076281,5,150555815.0
cg15339026,0.035889,0.006293,False,0.021091,13,106132442.0
cg15341833,-0.023062,0.059168,False,0.041115,2,106160319.0
cg15346830,0.039996,0.422949,False,0.231473,6,33183497.0
cg15347788,0.106583,-0.021323,False,0.063953,18,76460142.0
cg15351009,0.073358,-0.160166,False,0.116762,5,191371.0
cg15353603,0.125367,0.371430,False,0.248398,2,162059392.0
cg15362455,0.007154,-0.043664,False,0.025409,3,119597912.0
cg15368845,-0.066824,-0.073207,False,0.070016,6,2948407.0
cg15381475,-0.209278,-0.294667,True,0.251972,7,6396470.0
cg15384400,-0.254837,-0.199377,False,0.227107,4,36255657.0
cg15389749,0.129737,0.209694,False,0.169716,13,50128539.0
cg15394142,0.033437,-0.061523,False,0.047480,12,65882208.0
cg15395971,-0.008212,-0.118256,False,0.063234,1,94544514.0
cg15397308,0.009543,0.107464,False,0.058504,8,143818163.0
cg15402627,-0.124010,0.382734,False,0.253372,12,132444903.0
cg15408855,-0.062989,-0.017106,False,0.040047,12,106342803.0
cg15409097,-0.009275,-0.050087,False,0.029681,12,57610142.0
cg15412313,0.154802,0.043781,False,0.099291,11,75090942.0
cg15412815,-0.289275,-0.264013,True,0.276644,11,93537922.0
cg15426878,0.054715,0.224623,False,0.139669,3,50331516.0
cg15429134,-0.127452,0.010975,False,0.069213,12,12466169.0
cg15434398,0.206694,0.187609,False,0.197152,12,51891487.0
cg15437874,0.173351,0.187908,False,0.180629,2,208111913.0
cg15441973,-0.003788,-0.121745,False,0.062766,2,137963747.0
cg15443535,0.154706,-0.129566,False,0.142136,14,92687972.0
cg15450139,-0.116181,-0.043714,False,0.079948,12,14961776.0
cg15450224,0.026314,-0.237613,False,0.131963,4,165612539.0
cg15451258,-0.078262,-0.031363,False,0.054813,15,29825478.0
cg15459165,0.240927,0.389761,True,0.315344,1,30751003.0
cg15465279,0.003791,-0.043623,False,0.023707,14,104202508.0
cg15465439,0.021959,-0.277146,False,0.149553,11,70410953.0
cg15467759,0.107285,0.058986,False,0.083136,5,150520765.0
cg15476994,-0.285634,-0.025527,False,0.155581,6,129793656.0
cg15481493,-0.177355,-0.057020,False,0.117187,11,35111727.0
cg15481791,-0.067344,-0.023750,False,0.045547,1,203860762.0
cg15481858,-0.036510,0.003194,False,0.019852,1,223784932.0
cg15484023,0.073721,0.154850,False,0.114285,14,51600232.0
cg15485859,0.058611,0.065397,False,0.062004,1,207033102.0
cg15494558,0.113523,-0.010833,False,0.062178,6,149831386.0
cg15497761,-0.183278,-0.242993,False,0.213135,1,155174921.0
cg15497991,-0.103642,-0.052351,False,0.077996,20,51526163.0
cg15501942,0.111441,-0.121656,False,0.116548,11,2461212.0
cg15505276,-0.088105,-0.205234,False,0.146669,1,19816213.0
cg15507690,-0.284582,-0.190270,False,0.237426,3,177201809.0
cg15519065,-0.221397,0.173192,False,0.197294,1,21022413.0
cg15529532,-0.284864,-0.088418,False,0.186641,10,15035471.0
cg15539944,-0.008907,-0.210278,False,0.109592,12,57735624.0
cg15549670,0.242131,0.307927,True,0.275029,1,40447729.0
cg15551881,0.094416,0.040075,False,0.067245,9,120926437.0
cg15554421,-0.160864,0.050157,False,0.105511,3,100073717.0
cg15555527,-0.158631,0.047559,False,0.103095,4,79964827.0
cg15556591,0.070363,0.057429,False,0.063896,4,1034179.0
cg15556990,0.041033,-0.054552,False,0.047792,7,80915163.0
cg15559674,0.061648,0.208172,False,0.134910,6,149482290.0
cg15569292,0.065010,-0.036970,False,0.050990,11,3000775.0
cg15571405,-0.167308,-0.318700,False,0.243004,7,131111408.0
cg15582335,0.055139,0.007532,False,0.031335,3,45138312.0
cg15592324,0.132406,0.217010,False,0.174708,18,26230776.0
cg15600176,0.062932,-0.053665,False,0.058298,7,107972106.0
cg15613991,-0.274130,-0.323587,True,0.298858,7,5237449.0
cg15617609,-0.085976,-0.100827,False,0.093401,12,122868227.0
cg15619439,0.000071,-0.085567,False,0.042819,11,102830213.0
cg15621731,-0.234383,-0.252158,True,0.243271,19,5074605.0
cg15624274,-0.087059,0.227500,False,0.157280,7,46714470.0
cg15626112,-0.190987,0.085039,False,0.138013,8,130013656.0
cg15627089,0.088176,-0.119410,False,0.103793,11,16604204.0
cg15627145,-0.072125,0.114341,False,0.093233,10,60042682.0
cg15628409,-0.114279,-0.082321,False,0.098300,6,2948165.0
cg15630071,0.009236,-0.063019,False,0.036128,3,32819826.0
cg15638366,0.022902,-0.031923,False,0.027413,2,172448726.0
cg15646741,-0.203654,0.102090,False,0.152872,1,207848391.0
cg15648896,-0.085627,0.031678,False,0.058652,15,39250676.0
cg15658793,-0.363865,-0.218869,True,0.291367,19,3398812.0
cg15660353,-0.005336,-0.085054,False,0.045195,2,132621315.0
cg15672749,-0.221559,-0.034703,False,0.128131,17,58219832.0
cg15684563,-0.094168,0.025590,False,0.059879,12,71158408.0
cg15689180,0.096763,0.093673,False,0.095218,1,23571274.0
cg15689795,0.129754,-0.110954,False,0.120354,4,2437751.0
cg15691199,-0.107364,-0.048688,False,0.078026,14,23120210.0
cg15695435,0.030773,0.127760,False,0.079267,12,121471662.0
cg15698795,-0.008327,0.014092,False,0.011209,11,67409632.0
cg15701612,-0.180348,-0.046292,False,0.113320,11,130383875.0
cg15703790,0.079997,-0.088909,False,0.084453,1,2062071.0
cg15712510,-0.177913,-0.061465,False,0.119689,2,237510049.0
cg15722438,-0.175487,-0.114974,False,0.145230,19,8487717.0
cg15722533,-0.022791,0.053912,False,0.038352,11,12854019.0
cg15726700,-0.287437,-0.242841,True,0.265139,3,196643383.0
cg15728692,0.015870,-0.226111,False,0.120991,22,50697308.0
cg15730121,0.002313,0.099741,False,0.051027,20,36464063.0
cg15732149,-0.320725,-0.375157,True,0.347941,1,207335989.0
cg15742737,-0.238813,-0.014411,False,0.126612,2,64636517.0
cg15750961,-0.051261,-0.067244,False,0.059253,10,116990912.0
cg15752436,-0.084457,0.084025,False,0.084241,17,21034444.0
cg15755426,0.129207,0.153608,False,0.141408,17,3664427.0
cg15768226,-0.055865,0.069311,False,0.062588,20,57390189.0
cg15770702,-0.225497,0.186874,False,0.206186,17,45307479.0
cg15774864,0.257812,0.141448,False,0.199630,2,63045079.0
cg15779785,0.107952,-0.014226,False,0.061089,12,2412248.0
cg15785147,0.099046,0.016052,False,0.057549,3,23373549.0
cg15785379,0.209863,0.026092,False,0.117977,17,64212837.0
cg15793573,-0.004718,-0.162277,False,0.083497,8,27921997.0
cg15800530,0.160402,0.021504,False,0.090953,7,76397784.0
cg15803221,0.039779,0.153549,False,0.096664,17,40316914.0
cg15805540,0.112480,0.021138,False,0.066809,6,63576510.0
cg15819128,-0.213710,-0.040984,False,0.127347,2,237695377.0
cg15828421,0.120423,0.181766,False,0.151095,6,136192002.0
cg15848095,-0.017013,-0.250404,False,0.133708,4,38424407.0
cg15849060,-0.000676,-0.253248,False,0.126962,17,19745691.0
cg15851799,-0.027332,-0.207163,False,0.117248,8,125486305.0
cg15853812,-0.045220,0.284669,False,0.164945,17,7854676.0
cg15859496,0.122285,-0.133992,False,0.128139,12,118052471.0
cg15867652,-0.052172,-0.046293,False,0.049233,17,81037477.0
cg15869642,0.170549,0.247785,False,0.209167,16,49292198.0
cg15876825,-0.038789,0.090972,False,0.064880,3,11610407.0
cg15881332,0.093273,0.391815,False,0.242544,7,106865341.0
cg15888463,0.050845,-0.173361,False,0.112103,2,242011334.0
cg15896696,-0.206113,-0.104047,False,0.155080,7,2020286.0
cg15903666,0.159180,0.133332,False,0.146256,1,3426127.0
cg15904834,-0.179932,-0.151013,False,0.165472,7,11636483.0
cg15910502,-0.128707,-0.009619,False,0.069163,3,20043644.0
cg15910686,0.018674,0.023339,False,0.021006,17,80187680.0
cg15912031,-0.103302,0.082195,False,0.092749,10,593995.0
cg15924121,0.114114,-0.007422,False,0.060768,11,30907810.0
cg15924868,-0.291565,0.074943,False,0.183254,11,2301444.0
cg15930219,0.108982,0.070925,False,0.089954,1,71045121.0
cg15933914,0.244786,-0.232393,False,0.238589,2,233635816.0
cg15934776,0.234949,-0.035317,False,0.135133,2,99554455.0
cg15936446,0.113365,0.020873,False,0.067119,5,42952267.0
cg15936999,0.160959,-0.040230,False,0.100594,17,75844772.0
cg15937958,-0.126256,-0.210985,False,0.168620,19,42442981.0
cg15947910,0.065266,-0.395210,False,0.230238,4,54842629.0
cg15955277,-0.082498,-0.021629,False,0.052064,11,75717925.0
cg15957797,0.017797,0.020088,False,0.018942,2,187526418.0
cg15958289,-0.152541,0.029849,False,0.091195,11,126319099.0
cg15961105,0.236480,-0.070643,False,0.153561,12,54976402.0
cg15973546,-0.000849,0.061993,False,0.031421,10,102669775.0
cg15977685,-0.010888,-0.117905,False,0.064397,6,168342913.0
cg15978565,0.039014,0.024896,False,0.031955,2,11754338.0
cg15979885,0.281970,-0.046270,False,0.164120,13,112590361.0
cg15982700,0.092833,-0.016202,False,0.054517,7,27115292.0
cg15983182,0.209026,-0.038522,False,0.123774,7,74059902.0
cg15996984,-0.110361,-0.217416,False,0.163888,10,98464421.0
cg16002660,-0.042458,-0.070274,False,0.056366,17,2406984.0
cg16012388,0.056365,-0.056317,False,0.056341,10,58515781.0
cg16017089,-0.094908,-0.291682,False,0.193295,11,73342785.0
cg16019620,0.088666,0.168446,False,0.128556,6,46793353.0
cg16024891,-0.175433,0.156757,False,0.166095,17,2935788.0
cg16031980,0.044961,0.194428,False,0.119694,14,34554391.0
cg16032408,-0.245541,-0.065963,False,0.155752,3,14424903.0
cg16037200,-0.124408,-0.077972,False,0.101190,15,38378389.0
cg16054502,0.048381,-0.023125,False,0.035753,1,21897670.0
cg16055106,0.032890,0.063886,False,0.048388,5,109142602.0
cg16058105,0.082168,-0.174234,False,0.128201,15,40352495.0
cg16061668,-0.223072,-0.041962,False,0.132517,11,70411043.0
cg16063587,-0.102115,-0.315149,False,0.208632,6,31723450.0
cg16080125,-0.049280,-0.062865,False,0.056072,7,2735020.0
cg16087093,0.249699,-0.064554,False,0.157126,5,170106343.0
cg16088380,0.099110,-0.147282,False,0.123196,13,113981580.0
cg16108887,0.123919,0.189510,False,0.156715,7,25568685.0
cg16124975,0.106337,-0.042778,False,0.074557,17,81981065.0
cg16135771,0.018456,-0.064264,False,0.041360,X,103775221.0
cg16139517,0.143400,-0.167396,False,0.155398,3,2741704.0
cg16152136,0.066405,0.159269,False,0.112837,8,101003684.0
cg16155393,0.090313,0.147673,False,0.118993,3,46575813.0
cg16175245,0.238652,-0.033801,False,0.136227,11,65479092.0
cg16176694,-0.100970,-0.169755,False,0.135363,10,132422949.0
cg16179938,-0.289210,-0.045833,False,0.167521,18,79517583.0
cg16188349,0.199516,0.148025,False,0.173771,3,61670943.0
cg16190388,0.033776,0.057312,False,0.045544,7,107961238.0
cg16196745,0.085587,0.069603,False,0.077595,7,105517662.0
cg16202600,0.179259,0.043736,False,0.111497,2,224003741.0
cg16206504,-0.214801,-0.040848,False,0.127825,13,114151748.0
cg16208084,-0.149063,0.238859,False,0.193961,17,42122685.0
cg16209517,0.116847,-0.076620,False,0.096733,14,77111269.0
cg16215084,0.120632,0.001774,False,0.061203,6,30886171.0
cg16218895,0.186821,-0.041484,False,0.114153,6,11383068.0
cg16224163,-0.016432,-0.169983,False,0.093207,3,188152833.0
cg16227748,-0.246577,-0.010974,False,0.128776,2,231322280.0
cg16228286,-0.001567,-0.023418,False,0.012493,10,73647614.0
cg16249827,-0.032595,-0.139150,False,0.085873,19,11042492.0
cg16250868,-0.033162,0.005974,False,0.019568,7,3670996.0
cg16258854,0.105283,-0.100262,False,0.102773,2,20448433.0
cg16265599,0.065202,-0.020449,False,0.042826,17,42784640.0
cg16266126,0.036168,-0.147421,False,0.091795,1,153984979.0
cg16266669,-0.144163,-0.003389,False,0.073776,1,1209178.0
cg16277229,0.166840,0.053991,False,0.110415,6,52403811.0
cg16282618,-0.047295,-0.151706,False,0.099500,11,129574606.0
cg16284674,0.071247,0.057971,False,0.064609,10,133309833.0
cg16285946,0.109538,0.149602,False,0.129570,7,867162.0
cg16297435,0.093976,-0.210439,False,0.152208,6,43060558.0
cg16301004,-0.339946,-0.202826,True,0.271386,10,104322779.0
cg16302816,-0.212538,-0.088939,False,0.150738,11,16813253.0
cg16304656,0.131921,0.023281,False,0.077601,7,601700.0
cg16311302,-0.116766,-0.409482,False,0.263124,11,8206600.0
cg16312514,-0.254256,0.004800,False,0.129528,11,70804416.0
cg16315417,0.152728,0.170528,False,0.161628,1,2256018.0
cg16320626,0.191596,0.051907,False,0.121752,12,121440048.0
cg16321975,-0.125249,-0.003161,False,0.064205,2,233060142.0
cg16322478,-0.038378,-0.139126,False,0.088752,6,142377600.0
cg16324958,0.055489,-0.020759,False,0.038124,11,2807338.0
cg16336227,0.214611,0.003321,False,0.108966,10,132851674.0
cg16341690,0.009314,-0.075999,False,0.042657,14,22821881.0
cg16344896,0.089039,-0.065328,False,0.077184,6,26269175.0
