cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg14100398,0.35832905028191614,0.3606080289453092,0.0022789786633930498,0.85152283014862,0.8528177453416148,0.018836074473608997,0.019662421326059866,3.1813110828149394e-05,False,False,False,False
cg14101959,0.44251568360013954,0.5121301772693775,0.06961449366923794,0.91694466029724,0.9162715590062112,0.010428819726537218,0.01246891620883944,4.6713590534447106e-05,False,False,False,False
cg14104148,0.2632079200771181,0.3765339105663449,0.11332599048922681,0.9227551910828026,0.9228992608695652,0.00859817225763245,0.008982434767729836,6.7555681846014586e-06,False,False,False,False
cg14106234,0.5645871929224506,0.6090164065897575,0.0444292136673069,0.9381136008492569,0.9385452298136646,0.02728213386936351,0.027741825384752627,2.529404721223372e-05,True,False,False,False
cg14106719,0.3793633944496923,0.3915273783135284,0.012163983863836103,0.019370178343949048,0.019405565217391302,0.0026689079665816896,0.003042070445811965,2.1311228631993986e-06,False,False,False,False
cg14108492,0.09510651940132755,0.06770356780591855,-0.02740295159540901,0.9636742420382166,0.9641515279503108,0.003120975117125798,0.003972748316754586,6.042243506558007e-06,False,False,False,False
cg14115220,0.31677488603001325,0.3284479269626406,0.011673040932627332,0.8850593970276008,0.8861695838509319,0.01326448948955931,0.014166504843096889,2.4743178050858213e-05,False,False,False,False
cg14121282,0.28688972748160546,0.29407103347830166,0.007181305996696197,0.3234214543524416,0.3100374099378882,0.05490149552194654,0.06468871983704656,0.001170456263609585,False,False,False,True
cg14137625,0.2436358951992161,0.347698502799296,0.10406260760007988,0.9288273949044586,0.9292364347826088,0.011513681712820804,0.011667846444279364,3.57377406313839e-06,False,False,False,False
cg14138235,0.3154035737540068,0.3933852178974225,0.07798164414341568,0.36313020169851373,0.3432584968944099,0.0642789366950517,0.07243813676951563,0.0011155019559925877,False,False,False,False
cg14147196,0.5092734418251341,0.3543197912123833,-0.15495365061275085,0.16752331210191082,0.16585080124223603,0.04227784475718959,0.03713501281099481,-0.0004084069808402747,False,False,False,False
cg14158583,0.4668835320306994,0.5604438548632734,0.09356032283257404,0.8746954161358811,0.8688483291925464,0.036147006209938826,0.04080294825664813,0.0003582745284933489,False,False,False,False
cg14161589,0.7498757051544435,0.7710555774224025,0.021179872267959032,0.0458689787685775,0.048142447204968936,0.03142932076471687,0.040054986685321196,0.0006165997546297953,True,False,False,False
cg14166284,0.41264075330272076,0.31456176238245537,-0.0980789909202654,0.9339219150743101,0.9340400062111802,0.015004292931407854,0.012010173230170793,-8.088454535278456e-05,False,False,False,False
cg14166701,0.630762741653273,0.7586556139234479,0.12789287227017498,0.829857212314225,0.8335898819875776,0.06023666203904306,0.07737056459689458,0.0023577488124363463,True,False,False,False
cg14170043,0.3468278572413651,0.390726155826195,0.04389829858482991,0.8862125414012738,0.8851540993788821,0.013308039871409574,0.015653894294713443,6.79404813710351e-05,False,False,False,False
cg14172428,0.9599922162722626,0.2642071514613154,-0.6957850648109472,0.9059421188959661,0.9085985714285716,0.04211021916861021,0.008347308011953833,-0.0017035930073819583,True,True,True,False
cg14176836,0.326844394432355,0.4331330878937741,0.10628869346141906,0.022690624203821657,0.023130633540372668,0.002784595073692799,0.0031175117455461195,1.964909759183808e-06,False,False,False,False
cg14185957,0.30542837891793073,0.46128879453215055,0.15586041561421982,0.024343811040339704,0.023803826086956522,0.0021271911147535292,0.002037855354181257,-3.7208759412114593e-07,False,False,False,False
cg14189583,0.31733211479282164,0.3114574118756918,-0.005874702917129826,0.05822967728237792,0.05916567080745342,0.009408023834025359,0.010589109199300239,2.3618321173115734e-05,False,False,False,False
cg14190128,0.2708345030353898,0.3735303826008325,0.10269587956544268,0.9302466008492568,0.9305728322981367,0.008498709248801186,0.007621755251610377,-1.4136905780208475e-05,False,False,False,False
cg14190534,0.38670695035921226,0.4753603692367303,0.08865341887751804,0.8512605817409765,0.8527147453416148,0.02948570130118257,0.031446288534237136,0.00011946248135593425,False,False,False,False
cg14191688,0.31213293301650985,0.3904646672516016,0.07833173423509177,0.19423948195329085,0.18652191304347826,0.04638126721396915,0.05315719265588516,0.0006744651826812811,False,False,False,False
cg14193097,0.5960165390657407,0.4237851851685281,-0.1722313538972126,0.9025676029723994,0.9050698757763975,0.022764325806745315,0.015429970832667566,-0.00028013052953867893,True,True,True,False
cg14196395,0.5415510362205205,0.3195717603037421,-0.22197927591677835,0.9663809256900212,0.9671976645962732,0.0047929704245082685,0.0038810017455936864,-7.910390940909731e-06,False,False,False,False
cg14197071,0.697527885726324,0.7635101175365651,0.0659822318102411,0.89169191507431,0.8863657080745342,0.053854152075424835,0.07031482009911208,0.0020439042298075107,True,False,False,False
cg14198768,0.38171325951485086,0.41311869788296246,0.031405438368111604,0.8978826942675159,0.8973890807453417,0.013907020024339958,0.014598756392658566,1.9718482254796782e-05,False,False,False,False
cg14200569,0.5460949940104822,0.5728262480213124,0.026731254010830208,0.100324,0.09768892546583852,0.042643152534352864,0.04665197262449799,0.0003579680916888247,False,False,False,False
cg14204619,0.28725176534936875,0.3324966076891766,0.045244842339807856,0.9627641167728237,0.9624523167701862,0.005789394133695793,0.0057033614610402855,-9.88752479991679e-07,False,False,False,False
cg14207921,0.35927111369344944,0.3872304791683804,0.02795936547493094,0.9384859193205946,0.9381716521739131,0.00818232432707706,0.0079749155985039,-3.351152590216235e-06,False,False,False,False
cg14209518,0.5399310348306556,0.6226314341674514,0.08270039933679574,0.8844805031847134,0.8823433167701864,0.028886756260300517,0.0360749630492573,0.00046695827176326853,False,False,False,False
cg14213105,0.46916715911167867,0.47367720477916136,0.004510045667482698,0.08365395329087047,0.07868731055900621,0.029836331024974506,0.026389717100898415,-0.00019378948036640592,False,False,False,False
cg14216068,0.08696148518823031,0.23928255986147232,0.15232107467324202,0.9728423290870489,0.973245149068323,0.002668292950993641,0.0024637120829430832,-1.0499100446826072e-06,False,False,False,False
cg14216672,0.8033697800961696,0.36485150321695875,-0.4385182768792108,0.9691110721868365,0.9703487639751553,0.009481154331771165,0.003614718950892877,-7.682609436891902e-05,True,True,True,False
cg14217558,0.6764264977157382,0.7447965678488913,0.0683700701331531,0.021987702760084927,0.02209192546583851,0.007646043650899493,0.008814542635293673,1.9234178357949482e-05,True,False,False,False
cg14218747,0.5347486787191758,0.3775997505577198,-0.15714892816145593,0.9427818492569003,0.9429658012422361,0.008559219047729496,0.007020999933965851,-2.3965790634266924e-05,False,False,False,False
cg14223579,0.6513358652829817,0.477628763823834,-0.1737071014591477,0.8455626072186835,0.8451649316770186,0.0304614323749332,0.02562081943413506,-0.0002714724738560756,True,True,True,False
cg14226671,0.48966717367384516,0.40717172995359435,-0.0824954437202508,0.9149309087048833,0.9157353540372669,0.014148229050675242,0.010983447675030102,-7.95362624402467e-05,False,False,False,False
cg14227558,0.41913771576464304,0.4870982618663655,0.06796054610172247,0.08836739915074308,0.08464575776397516,0.02845148354704151,0.03931404113843685,0.0007361069146071315,False,False,False,False
cg14228177,0.35981693768969447,0.3705859647497277,0.010769027060033243,0.929395949044586,0.9297451863354037,0.0060605547960311265,0.006250608899544279,2.339787179366252e-06,False,False,False,False
cg14230938,0.29265060159808065,0.4016789735650724,0.10902837196699172,0.9189935201698515,0.9187804596273292,0.00719042586664665,0.00814685425792817,1.4669010156181144e-05,False,False,False,False
cg14235846,0.5007727620660891,0.6037360534402723,0.10296329137418314,0.07985378768577495,0.07884511801242236,0.03131430769115139,0.034762552980070895,0.0002278492235161325,False,False,False,False
cg14236118,0.48191509392573456,0.5340231741324153,0.05210808020668073,0.08639469426751592,0.08687259627329191,0.025340373319806868,0.03952409318905667,0.000920019422430056,False,False,False,False
cg14240706,0.47920217988245467,0.5313917799258202,0.052189600043365536,0.9074512760084925,0.9078442546583849,0.016702577241578354,0.02289202465305316,0.00024506870620510246,False,False,False,False
cg14250336,0.3624660723202976,0.36692392075692576,0.0044578484366281645,0.903092373673036,0.9040372546583852,0.009834332425312899,0.011263940567292331,3.01622628519332e-05,False,False,False,False
cg14251009,0.8213070972903994,0.7904900056496076,-0.030817091640791827,0.028181390658174096,0.027016565217391306,0.0139665497364481,0.01493558599025437,2.800721733160408e-05,True,False,False,False
cg14255337,0.34005588694693717,0.3186315546673054,-0.021424332279631753,0.6708081125265392,0.684774347826087,0.05233262907941762,0.06447488250069372,0.0014183064071143546,False,False,False,False
cg14255417,0.4105140780342362,0.4338116340927053,0.023297556058469115,0.03929320594479831,0.03694002484472049,0.00827279671574551,0.0077948410150162056,-7.679619050670831e-06,False,False,False,True
cg14255981,0.6825997238664392,0.6413412201384558,-0.04125850372798334,0.9068508089171974,0.9077177826086956,0.01517597622972281,0.011850491523928261,-8.987610516641618e-05,True,False,False,False
cg14256643,0.34766405115294297,0.38075528897907907,0.0330912378261361,0.8907611719745222,0.890901900621118,0.015096247402179411,0.017340986470716194,7.281312614975345e-05,False,False,False,False
cg14258078,0.35292067354858636,0.49039592850641156,0.1374752549578252,0.8887828428874734,0.8854465590062112,0.015018961153295502,0.020594484836918333,0.00019856361157385977,False,False,False,False
cg14270650,0.537383136201023,0.49869234344365065,-0.038690792757372305,0.8891477346072187,0.8920302360248448,0.03023257326741874,0.026189634379968806,-0.0002281115374133981,False,False,False,False
cg14273401,0.3054591259533717,0.37555917947362016,0.07010005352024845,0.02198692356687898,0.022107683229813664,0.0026366161297052978,0.00283053227419853,1.0601683398573583e-06,False,False,False,False
cg14279151,0.437215028429672,0.5137601047400392,0.07654507631036717,0.8869418025477708,0.8839301863354037,0.022891816488005142,0.026939943620766214,0.00020172530016955808,False,False,False,False
cg14284618,0.7078940386479193,0.9275672987957162,0.21967326014779687,0.02248155414012739,0.023294888198757763,0.009299695775436937,0.01547435159626801,0.00015297121580924266,True,False,False,False
cg14285533,0.6624958652803373,0.6964961015279082,0.03400023624757087,0.12518385774946922,0.12656421118012423,0.1109696445650453,0.11332688861560007,0.0005287216684001384,True,False,False,False
cg14286373,0.3581823858098537,0.44276614481739784,0.08458375900754417,0.8851441825902336,0.8878847515527952,0.01638139346138791,0.016515277481786016,4.4043385635856485e-06,False,False,False,False
cg14289863,0.6315564569406764,0.344918425666164,-0.28663803127451243,0.9032863354564755,0.9048661552795031,0.02480999232322974,0.015737921176079375,-0.0003678535561342311,True,True,True,False
cg14289929,0.35349156351177735,0.46249032158995806,0.10899875807818071,0.8874461762208068,0.8878546211180124,0.009554194486279111,0.010082372846919582,1.0371609942655126e-05,False,False,False,False
cg14297340,0.4547499969015215,0.4486941466760779,-0.0060558502254436375,0.9084342781316348,0.9103678012422359,0.011359410835089578,0.010945300827192849,-9.236604322602042e-06,False,False,False,True
cg14299572,0.6747611096979069,0.6914204602254185,0.01665935052751155,0.9039041082802548,0.904007105590062,0.02646345601477058,0.026601235046657724,7.311201761833882e-06,True,False,False,False
cg14302214,0.38119544898986585,0.39340937255465036,0.012213923564784512,0.8720925350318471,0.8697249192546583,0.03354165049825626,0.03888015399628311,0.0003866240566275151,False,False,False,False
cg14306058,0.7064648298692835,0.652226512593955,-0.05423831727532846,0.8435056475583864,0.8291276645962733,0.0840546433159608,0.09797554161906584,0.0025340236925759096,True,False,False,False
cg14309307,0.30540199339514257,0.3394459873930253,0.034043993997882716,0.8662716454352443,0.8682415776397516,0.014757860043494723,0.015212210128561098,1.3616903932118786e-05,False,False,False,False
cg14312334,0.3200992626460376,0.35962833395022914,0.03952907130419153,0.9774740785562632,0.9777558322981367,0.002098832779008682,0.0022224578152240143,5.342197062089927e-07,False,False,False,False
cg14313184,0.2992747255683483,0.301553753959619,0.002279028391270699,0.9357969150743101,0.9366116335403726,0.005109818358890792,0.004875382674325991,-2.340887439739341e-06,False,False,False,False
cg14316944,0.5829090097635731,0.5979268545750347,0.015017844811461623,0.8905353036093419,0.8884677142857141,0.04348833183577739,0.048919218123022544,0.000501854895909168,True,False,False,False
cg14318199,0.49297581163306975,0.45903896530623034,-0.03393684632683941,0.027166817409766456,0.027181062111801244,0.004501264939542169,0.004012419087485505,-4.1618791223335575e-06,False,False,False,False
cg14324800,0.5940546913918224,0.44852099818468416,-0.14553369320713827,0.8897550615711253,0.8892146149068322,0.018467816520432816,0.013389564101410336,-0.00016177982020659486,True,True,True,False
cg14325436,0.5521740225695582,0.4999775596436853,-0.05219646292587288,0.8271782484076433,0.8258004409937888,0.09649458003734118,0.0991985054073299,0.0005291394984652167,False,False,False,False
cg14326305,0.44613662150373296,0.4462128101241739,7.618862044095343e-05,0.892130813163482,0.8924177142857144,0.0251477520691408,0.027633658617352088,0.00013120965444938203,False,False,False,False
cg14326909,0.5163301762615046,0.61106950337089,0.09473932710938548,0.9037612653927813,0.9053447888198758,0.022929071249984452,0.03125116561514344,0.00045089304391826015,False,False,False,False
cg14326991,0.35026438592177933,0.33900593528331074,-0.011258450638468587,0.9244166836518045,0.924246900621118,0.019614643850084768,0.021854302192361622,9.287627094939382e-05,False,False,False,False
