cpg_id,PT,POD,DCT,TAL,PC,CNT_IC,PEC,FIB,EC,Myeloid,B
cg13571460,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg13572892,0.292164,0.292164,0.292164,0.292164,0.292164,0.292164,0.292164,0.292164,0.588266,0.292164,0.292164
cg13573210,0.750416,0.355533,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416
cg13574488,0.059178,0.58176,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178
cg13577149,0.865698,0.865698,0.865698,0.865698,0.865698,0.865698,0.865698,0.865698,0.865698,0.865698,0.568344
cg13578134,0.5848285,0.5848285,0.5848285,0.5848285,0.5848285,0.5848285,0.5848285,0.5848285,0.5848285,0.222362,0.025931
cg13582001,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.545496,0.583901,0.155995
cg13590277,0.590679,0.154247,0.590679,0.590679,0.590679,0.590679,0.590679,0.590679,0.590679,0.590679,0.590679
cg13591497,0.750416,0.355533,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416
cg13592599,0.6395365,0.6395365,0.173955,0.6395365,0.6395365,0.6395365,0.225919,0.6395365,0.6395365,0.6395365,0.6395365
cg13594463,0.867548,0.867548,0.867548,0.867548,0.867548,0.867548,0.867548,0.867548,0.867548,0.867548,0.583693
cg13612275,0.744318,0.744318,0.744318,0.744318,0.744318,0.744318,0.744318,0.349572,0.744318,0.744318,0.744318
cg13630043,0.059178,0.58176,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178,0.059178
cg13633560,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.7998235,0.125415,0.05965,0.7998235,0.7998235
cg13634681,0.412457,0.66701,0.66701,0.66701,0.66701,0.66701,0.66701,0.66701,0.66701,0.66701,0.66701
cg13635299,0.69283,0.69283,0.69283,0.69283,0.69283,0.69283,0.69283,0.165796,0.69283,0.69283,0.69283
cg13638420,0.647537,0.280914,0.280914,0.280914,0.280914,0.280914,0.280914,0.57598,0.280914,0.280914,0.280914
cg13639244,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.794127
cg13648318,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg13655169,0.239348,0.670091,0.670091,0.670091,0.670091,0.670091,0.670091,0.670091,0.670091,0.670091,0.670091
cg13658542,0.195246,0.195246,0.195246,0.195246,0.195246,0.195246,0.195246,0.195246,0.195246,0.195246,0.397142
cg13661519,0.443078,0.443078,0.685333,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078
cg13662530,0.681414,0.681414,0.681414,0.271285,0.681414,0.681414,0.681414,0.681414,0.681414,0.681414,0.681414
cg13669080,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.05548,0.629189,0.629189
cg13680388,0.632633,0.19435,0.632633,0.632633,0.632633,0.632633,0.632633,0.632633,0.632633,0.632633,0.632633
cg13681367,0.634602,0.634602,0.634602,0.634602,0.634602,0.634602,0.634602,0.634602,0.634602,0.634602,0.339142
cg13683125,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.400423,0.664238,0.400423,0.400423,0.400423
cg13685883,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.079193
cg13688202,0.485365,0.22835,0.485365,0.485365,0.485365,0.485365,0.485365,0.485365,0.485365,0.485365,0.485365
cg13689699,0.491951,0.491951,0.491951,0.491951,0.491951,0.491951,0.491951,0.491951,0.491951,0.927732,0.491951
cg13691697,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.826778,0.374788,0.826778,0.826778
cg13695646,0.145975,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518,0.55518
cg13701954,0.327241,0.642689,0.642689,0.642689,0.642689,0.642689,0.642689,0.642689,0.642689,0.642689,0.642689
cg13707793,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.282871,0.608099,0.282871,0.282871
cg13710297,0.767596,0.767596,0.767596,0.767596,0.767596,0.767596,0.767596,0.41871,0.767596,0.767596,0.767596
cg13715862,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.29788366666666666,0.60371,0.739072,0.716688
cg13716034,0.703187,0.703187,0.703187,0.703187,0.703187,0.703187,0.703187,0.703187,0.703187,0.349767,0.357033
cg13721589,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.555704,0.794127
cg13728069,0.408047,0.408047,0.408047,0.408047,0.408047,0.408047,0.18946,0.408047,0.408047,0.408047,0.408047
cg13734833,0.416145,0.019567,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145
cg13740834,0.790483,0.790483,0.790483,0.790483,0.790483,0.790483,0.790483,0.301125,0.790483,0.790483,0.790483
cg13744822,0.309136,0.309136,0.309136,0.309136,0.309136,0.309136,0.309136,0.309136,0.309136,0.309136,0.089039
cg13745632,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.935121,0.581246
cg13748570,0.900538,0.900538,0.900538,0.900538,0.900538,0.900538,0.900538,0.900538,0.600775,0.900538,0.900538
cg13752749,0.750416,0.355533,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416,0.750416
cg13758780,0.772221,0.772221,0.772221,0.772221,0.772221,0.772221,0.772221,0.449792,0.772221,0.772221,0.772221
cg13765961,0.88602,0.88602,0.88602,0.88602,0.88602,0.88602,0.88602,0.88602,0.88602,0.88602,0.068922
cg13774015,0.758436,0.116067,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436,0.758436
cg13776158,0.928883,0.32076,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883,0.928883
cg13790288,0.850234,0.850234,0.850234,0.850234,0.850234,0.850234,0.850234,0.850234,0.850234,0.850234,0.617363
cg13797285,0.53498,0.07154,0.53498,0.53498,0.53498,0.53498,0.53498,0.53498,0.53498,0.53498,0.53498
cg13808674,0.133698,0.133698,0.133698,0.133698,0.133698,0.133698,0.133698,0.133698,0.612697,0.133698,0.133698
cg13810673,0.820763,0.820763,0.820763,0.820763,0.820763,0.820763,0.820763,0.820763,0.820763,0.388177,0.359252
cg13816466,0.6907749999999999,0.6907749999999999,0.6907749999999999,0.6907749999999999,0.6907749999999999,0.6907749999999999,0.6907749999999999,0.367793,0.213444,0.6907749999999999,0.6907749999999999
cg13817952,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg13818726,0.275355,0.275355,0.275355,0.275355,0.275355,0.275355,0.275355,0.275355,0.041424,0.275355,0.275355
cg13825112,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.863718,0.656012
cg13829189,0.408047,0.408047,0.408047,0.408047,0.408047,0.408047,0.18946,0.408047,0.408047,0.408047,0.408047
cg13834539,0.5091676666666666,0.009223,0.5091676666666666,0.191075,0.5091676666666666,0.5091676666666666,0.015632,0.5091676666666666,0.5091676666666666,0.5091676666666666,0.5091676666666666
cg13835114,0.174907,0.480922,0.480922,0.480922,0.480922,0.480922,0.480922,0.480922,0.480922,0.480922,0.480922
cg13845133,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.6486765,0.206209,0.209441,0.6486765,0.6486765
cg13853046,0.828071,0.828071,0.828071,0.828071,0.828071,0.828071,0.828071,0.150338,0.828071,0.828071,0.828071
cg13855776,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.581246,0.935121,0.581246
cg13860849,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.04923,0.599521,0.599521,0.599521
cg13862711,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.181521,0.455241,0.181521,0.181521
cg13870539,0.8010215,0.211783,0.8010215,0.8010215,0.8010215,0.8010215,0.8010215,0.8010215,0.8010215,0.8010215,0.491961
cg13878677,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.707457,0.367417
cg13879455,0.1468835,0.1468835,0.1468835,0.1468835,0.1468835,0.1468835,0.1468835,0.1468835,0.1468835,0.887276,0.924671
cg13889934,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.227644,0.629588,0.227644
cg13904968,0.329414,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273,0.74273
cg13910855,0.501069,0.208323,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069
cg13912307,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.871452,0.296804,0.871452
cg13913149,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.328427,0.107902
cg13916835,0.663888,0.663888,0.663888,0.663888,0.663888,0.663888,0.663888,0.315863,0.663888,0.663888,0.904339
cg13916885,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.077785,0.326324,0.077785,0.077785,0.077785
cg13919285,0.517255,0.517255,0.517255,0.517255,0.517255,0.517255,0.726272,0.517255,0.517255,0.517255,0.517255
cg13920312,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513,0.770513,0.481017,0.770513
cg13925011,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.131368
cg13936452,0.498874,0.498874,0.498874,0.498874,0.498874,0.498874,0.498874,0.797684,0.498874,0.498874,0.498874
cg13936846,0.474707,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842,0.743842
cg13937905,0.560779,0.560779,0.560779,0.560779,0.560779,0.560779,0.560779,0.560779,0.166808,0.560779,0.560779
cg13943068,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.373262,0.663168
cg13944018,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.093856,0.376506
cg13946538,0.6785285,0.6785285,0.6785285,0.6785285,0.6785285,0.6785285,0.6785285,0.6785285,0.6785285,0.101262,0.253788
cg13964363,0.501069,0.208323,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069,0.501069
cg13969788,0.853088,0.853088,0.853088,0.853088,0.853088,0.853088,0.853088,0.304164,0.853088,0.853088,0.853088
cg13978325,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.319357,0.341717
cg13978347,0.779932,0.779932,0.779932,0.779932,0.779932,0.779932,0.779932,0.779932,0.779932,0.779932,0.566097
cg13983903,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.112828,0.485621,0.485621
cg13985437,0.6791136666666665,0.6791136666666665,0.6791136666666665,0.6791136666666665,0.6791136666666665,0.6791136666666665,0.6791136666666665,0.125415,0.05965,0.6791136666666665,0.085008
cg13985518,0.443078,0.443078,0.685333,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078,0.443078
cg13991728,0.831398,0.096413,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398,0.831398
cg13994241,0.257933,0.727187,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933
cg13997720,0.416145,0.019567,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145
cg14010578,0.185872,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084,0.533084
cg14013695,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg14014955,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg14021373,0.772221,0.772221,0.772221,0.772221,0.772221,0.772221,0.772221,0.449792,0.772221,0.772221,0.772221
cg14021880,0.743178,0.743178,0.743178,0.743178,0.743178,0.743178,0.743178,0.216641,0.743178,0.743178,0.743178
cg14022090,0.759886,0.759886,0.759886,0.759886,0.216073,0.759886,0.759886,0.759886,0.759886,0.759886,0.759886
cg14025556,0.094176,0.094176,0.094176,0.094176,0.094176,0.094176,0.094176,0.094176,0.303112,0.094176,0.094176
cg14027234,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.599521,0.04923,0.599521,0.599521,0.599521
cg14029170,0.828924,0.828924,0.598964,0.828924,0.828924,0.828924,0.828924,0.828924,0.828924,0.828924,0.828924
cg14030728,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.574538,0.824503
cg14042889,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.375607,0.945588,0.827485
cg14048837,0.855148,0.468503,0.855148,0.855148,0.855148,0.855148,0.855148,0.855148,0.855148,0.855148,0.855148
cg14058329,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.2704795,0.755424,0.722646
cg14058736,0.691823,0.118423,0.691823,0.691823,0.691823,0.691823,0.691823,0.691823,0.691823,0.691823,0.691823
cg14059988,0.895092,0.633767,0.895092,0.895092,0.895092,0.895092,0.895092,0.895092,0.895092,0.895092,0.895092
cg14067524,0.539128,0.539128,0.539128,0.539128,0.539128,0.539128,0.539128,0.539128,0.539128,0.831883,0.539128
cg14071650,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.220848
cg14072120,0.595634,0.595634,0.595634,0.595634,0.595634,0.595634,0.595634,0.595634,0.595634,0.246601,0.595634
cg14073541,0.729743,0.729743,0.729743,0.729743,0.729743,0.729743,0.729743,0.729743,0.729743,0.947857,0.729743
cg14076977,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.7795795000000001,0.206915,0.264815
cg14080475,0.5409635,0.5409635,0.5409635,0.5409635,0.5409635,0.5409635,0.5409635,0.5409635,0.5409635,0.224042,0.116361
cg14085715,0.436791,0.436791,0.436791,0.436791,0.108026,0.436791,0.436791,0.436791,0.436791,0.436791,0.436791
cg14088811,0.777973,0.777973,0.777973,0.777973,0.777973,0.777973,0.777973,0.777973,0.777973,0.253058,0.274039
cg14103215,0.472857,0.472857,0.472857,0.472857,0.472857,0.472857,0.472857,0.472857,0.472857,0.883503,0.472857
cg14104252,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.142239,0.899812,0.899812
cg14108978,0.515258,0.515258,0.515258,0.515258,0.515258,0.515258,0.515258,0.064764,0.515258,0.854136,0.815642
cg14122138,0.244369,0.244369,0.244369,0.244369,0.464961,0.244369,0.244369,0.244369,0.244369,0.244369,0.244369
cg14124261,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.899812,0.142239,0.899812,0.899812
cg14126688,0.257933,0.727187,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933,0.257933
cg14132388,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.938025,0.923046
cg14135214,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.155995,0.545496,0.583901,0.155995
cg14139008,0.664302,0.664302,0.664302,0.664302,0.664302,0.664302,0.664302,0.664302,0.664302,0.664302,0.332247
cg14140717,0.408047,0.408047,0.408047,0.408047,0.408047,0.408047,0.18946,0.408047,0.408047,0.408047,0.408047
cg14141061,0.695845,0.695845,0.695845,0.695845,0.695845,0.695845,0.695845,0.695845,0.695845,0.695845,0.472395
cg14146740,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.16205,0.367031
cg14149007,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.284196,0.079193
cg14152222,0.416145,0.019567,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145,0.416145
cg14157570,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.537091,0.845558,0.845558
cg14163311,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.480303,0.160668
cg14166131,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.8179365000000001,0.029572,0.8179365000000001,0.414642
cg14167964,0.647906,0.647906,0.647906,0.283046,0.647906,0.647906,0.647906,0.647906,0.647906,0.647906,0.647906
cg14174055,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.319697,0.118097
cg14177934,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.9375,0.934402
cg14180511,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.508836
cg14185547,0.46759,0.46759,0.46759,0.46759,0.46759,0.46759,0.46759,0.46759,0.46759,0.752542,0.46759
cg14187266,0.023361,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743,0.486743
cg14196840,0.269861,0.067227,0.269861,0.269861,0.269861,0.269861,0.269861,0.269861,0.269861,0.269861,0.269861
cg14197156,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.629189,0.05548,0.629189,0.629189
cg14200574,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.383107,0.131368
cg14204281,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.1077535,0.319357,0.341717
cg14204430,0.457383,0.457383,0.457383,0.457383,0.457383,0.457383,0.457383,0.457383,0.457383,0.859993,0.457383
cg14209037,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.845558,0.537091,0.845558,0.845558
cg14209372,0.48644,0.48644,0.48644,0.48644,0.48644,0.48644,0.48644,0.48644,0.48644,0.725065,0.48644
cg14212206,0.168381,0.168381,0.168381,0.168381,0.168381,0.168381,0.168381,0.503431,0.168381,0.168381,0.168381
cg14216068,0.653732,0.653732,0.653732,0.653732,0.653732,0.653732,0.653732,0.139112,0.16452,0.653732,0.653732
cg14218053,0.854967,0.854967,0.854967,0.854967,0.854967,0.854967,0.854967,0.587314,0.854967,0.854967,0.854967
cg14225544,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.485621,0.112828,0.485621,0.485621
cg14231369,0.879002,0.879002,0.879002,0.879002,0.879002,0.879002,0.879002,0.654933,0.879002,0.879002,0.879002
cg14236618,0.621241,0.348277,0.621241,0.621241,0.621241,0.621241,0.621241,0.621241,0.621241,0.621241,0.621241
cg14236976,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.42627,0.220848
cg14256968,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.4702405,0.9375,0.934402
cg14265043,0.864267,0.864267,0.864267,0.864267,0.864267,0.864267,0.864267,0.864267,0.556195,0.864267,0.864267
cg14272275,0.377479,0.377479,0.377479,0.377479,0.377479,0.377479,0.377479,0.377479,0.084596,0.377479,0.377479
cg14273027,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.274933,0.504492
cg14276286,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.36576949999999997,0.132862,0.36576949999999997,0.36576949999999997,0.738357,0.36576949999999997
cg14276488,0.088478,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858,0.303858
cg14280330,0.748062,0.748062,0.748062,0.748062,0.748062,0.748062,0.748062,0.484518,0.748062,0.748062,0.748062
cg14282406,0.725533,0.167097,0.725533,0.725533,0.725533,0.725533,0.725533,0.725533,0.725533,0.725533,0.725533
cg14284394,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.822164,0.508836
cg14288266,0.844741,0.844741,0.844741,0.844741,0.844741,0.844741,0.844741,0.844741,0.844741,0.844741,0.64339
cg14306709,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.771562,0.165727
cg14311559,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.7989580000000001,0.166833,0.1357
cg14312334,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.44730349999999997,0.938025,0.923046
cg14316227,0.160498,0.793377,0.793377,0.793377,0.793377,0.793377,0.793377,0.793377,0.793377,0.793377,0.793377
cg14323199,0.359039,0.359039,0.359039,0.359039,0.359039,0.359039,0.359039,0.111877,0.359039,0.359039,0.359039
cg14327531,0.171799,0.171799,0.171799,0.171799,0.171799,0.171799,0.171799,0.171799,0.557085,0.171799,0.171799
cg14329833,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.805254,0.509168,0.805254,0.805254
