IlmnID,CHR,MAPINFO
cg17280413,19,40769272
cg17280459,17,32709956
cg17280482,16,713017
cg17280514,2,242755301
cg17280525,22,18310514
cg17280533,1,169733858
cg17280605,20,61968865
cg17280619,16,49789571
cg17280624,4,129208724
cg17280671,4,42646653
cg17280673,6,166921759
cg17280705,10,123290885
cg17280723,5,101634494
cg17280740,11,31840861
cg17280782,5,149012151
cg17280828,1,149284923
cg17280849,2,168783261
cg17280869,10,112329861
cg17280889,1,28868345
cg17280947,5,96839153
cg17280975,8,123875898
cg17280995,17,21099101
cg17281031,12,128223215
cg17281072,22,32000164
cg17281073,X,95942460
cg17281126,10,104953408
cg17281206,9,110837382
cg17281217,13,91108204
cg17281297,3,134207443
cg17281355,X,153738941
cg17281365,2,45871072
cg17281378,15,83606190
cg17281401,1,48274401
cg17281406,7,73519314
cg17281433,19,2501028
cg17281548,1,41128555
cg17281559,20,44439149
cg17281572,1,35166660
cg17281600,1,157568590
cg17281601,7,38816305
cg17281620,6,37020028
cg17281658,1,174149463
cg17281677,12,6658556
cg17281697,2,208367962
cg17281719,2,113325489
cg17281724,10,6097918
cg17281763,3,48594393
cg17281810,X,40007948
cg17281828,2,148254086
cg17281840,8,134106387
cg17281975,16,28635029
cg17281984,7,123497009
cg17281993,5,1591928
cg17282004,11,47615332
cg17282027,4,7762595
cg17282060,10,49658319
cg17282067,18,60790743
cg17282085,3,77684049
cg17282106,8,91233373
cg17282111,3,5019730
cg17282145,1,231005551
cg17282161,20,43977079
cg17282204,22,18955906
cg17282211,1,1686079
cg17282301,17,38498581
cg17282376,19,14530180
cg17282399,1,162511258
cg17282428,6,147056621
cg17282466,4,69046855
cg17282539,X,58562229
cg17282592,10,6797080
cg17282688,1,11516946
cg17282769,12,11802361
cg17282787,16,3245021
cg17282812,6,9199846
cg17282830,12,88427965
cg17282834,8,139207060
cg17282836,1,1397523
cg17282852,9,90510430
cg17282875,21,37948924
cg17282882,16,31045463
cg17282904,10,102826004
cg17282910,5,89825493
cg17282965,13,97780662
cg17282971,10,80111478
cg17282975,22,41925359
cg17282981,12,124997388
cg17282982,1,114355063
cg17282989,2,12619198
cg17283031,4,40185811
cg17283039,22,29787624
cg17283083,10,71151989
cg17283088,9,75612555
cg17283101,7,150816168
cg17283111,1,77744526
cg17283117,2,239148618
cg17283137,12,40166638
cg17283139,1,221915285
cg17283169,10,5567523
cg17283196,1,33857865
cg17283207,11,102246161
cg17283234,17,38956253
cg17283240,22,48084298
cg17283266,11,111717610
cg17283268,19,633489
cg17283279,12,11364610
cg17283294,1,155263057
cg17283327,10,129239858
cg17283347,17,56736570
cg17283383,12,94853644
cg17283407,5,146889237
cg17283447,3,119298221
cg17283453,19,9473879
cg17283455,15,60304339
cg17283506,1,151042882
cg17283526,1,214821888
cg17283534,17,40530241
cg17283542,7,157728238
cg17283601,18,57567392
cg17283620,2,43013771
cg17283687,10,46031695
cg17283691,1,160807409
cg17283752,6,4909142
cg17283781,6,52226706
cg17283786,16,90066266
cg17283801,12,118499722
cg17283826,22,18923985
cg17283838,1,93427259
cg17283857,10,102989314
cg17283889,5,1573742
cg17283899,5,10564368
cg17284070,5,473006
cg17284082,1,92351486
cg17284116,11,27925892
cg17284119,6,110644423
cg17284124,3,121645627
cg17284127,11,96575854
cg17284137,7,134127184
cg17284139,2,242444690
cg17284149,6,32138269
cg17284162,11,64529071
cg17284168,6,134491530
cg17284182,11,128370674
cg17284200,6,20837096
cg17284209,1,110317027
cg17284212,6,105014585
cg17284236,19,12708000
cg17284326,13,98749759
cg17284334,15,74040579
cg17284384,1,205649860
cg17284440,12,133526450
cg17284452,1,110750029
cg17284481,2,30670303
cg17284491,19,55762602
cg17284531,19,6773073
cg17284536,6,166891901
cg17284553,7,30973284
cg17284554,11,32356592
cg17284568,19,14539010
cg17284580,2,74741567
cg17284588,22,44972573
cg17284607,16,85884386
cg17284609,11,16424672
cg17284634,1,78229461
cg17284725,18,77308463
cg17284779,10,50816916
cg17284804,1,67218134
cg17284809,17,30594100
cg17284844,1,233743158
cg17284854,19,1117108
cg17284858,14,101441181
cg17284865,1,155197510
cg17284963,6,34166801
cg17285116,1,154267501
cg17285144,22,22532639
cg17285177,18,77402001
cg17285187,22,39872837
cg17285208,10,1778593
cg17285225,3,8811003
cg17285259,1,110772501
cg17285264,X,68790536
cg17285287,11,62296260
cg17285325,22,50968342
cg17285328,5,171834166
cg17285335,11,26743887
cg17285378,5,153594767
cg17285393,6,30029438
cg17285397,1,222649871
cg17285440,15,91199533
cg17285448,7,27173479
cg17285458,17,6983809
cg17285466,15,93391997
cg17285536,3,9791530
cg17285605,1,109856779
cg17285663,11,43597209
cg17285703,2,220477092
cg17285709,2,220300241
cg17285806,17,47682018
cg17285822,9,111883555
cg17285834,6,112364919
cg17285883,1,17896289
cg17285910,6,33236964
cg17285922,11,87908557
cg17285931,2,240205407
cg17286012,6,33157775
cg17286036,1,228888573
cg17286074,1,3315496
cg17286076,8,38785409
cg17286157,12,6813141
cg17286200,16,25060965
cg17286208,8,57124313
cg17286211,19,36043851
cg17286229,2,209053125
cg17286236,2,89278667
cg17286244,15,69222591
cg17286253,1,185703488
cg17286256,2,169322796
cg17286258,2,198299745
cg17286284,19,43705928
cg17286326,20,57796490
cg17286383,19,56953292
cg17286406,15,88204489
cg17286435,3,75834647
cg17286476,7,157444500
cg17286480,19,46120944
cg17286491,1,179923513
cg17286521,4,71296040
cg17286535,10,105220490
cg17286640,4,55991201
cg17286650,7,73517699
cg17286661,3,125363631
cg17286695,6,99791062
cg17286712,3,193527825
cg17286719,12,70843366
cg17286790,17,80096512
cg17286831,14,65273398
cg17286854,8,74539474
cg17286920,16,49666051
cg17286932,12,114361658
cg17286976,12,111388863
cg17286983,17,60994323
cg17286989,13,59972540
cg17287013,10,103139871
cg17287034,10,127897161
cg17287089,8,81170661
cg17287107,2,108904502
cg17287122,7,4218742
cg17287134,7,154959605
cg17287155,5,393346
cg17287172,11,76889930
cg17287188,3,101176493
cg17287209,18,5057921
cg17287233,3,138382603
cg17287322,19,45458272
cg17287326,10,99446965
cg17287394,20,362361
cg17287444,21,46991935
cg17287462,4,106395647
cg17287494,3,41280057
cg17287553,3,101948171
cg17287559,4,187684384
cg17287585,15,65627107
cg17287587,17,975092
cg17287605,7,158196893
cg17287606,4,102523803
cg17287630,6,31165470
cg17287683,16,69705903
cg17287725,19,12267591
cg17287767,2,192015278
cg17287814,8,26149012
cg17287921,2,46191769
cg17287984,10,97416724
cg17287998,5,59711349
cg17288023,7,24424134
cg17288102,10,111683470
cg17288126,3,56207954
cg17288131,22,47251883
cg17288142,5,140501450
cg17288159,4,154254293
cg17288170,6,797765
cg17288213,12,133263400
cg17288256,12,129300719
cg17288261,12,19556955
cg17288288,13,51418091
cg17288302,12,94643300
cg17288310,22,38207953
cg17288324,6,11646606
cg17288364,2,178439422
cg17288382,X,79828919
cg17288397,5,72715730
cg17288471,2,20804946
cg17288497,9,132007545
cg17288498,10,52312447
cg17288551,6,87864959
cg17288560,17,37720008
cg17288636,8,8283027
cg17288643,2,196943332
cg17288645,1,49695804
cg17288647,11,114117230
cg17288677,4,129731560
cg17288694,10,1102714
cg17288742,4,27142508
cg17288747,6,150547953
cg17288760,2,172997435
cg17288782,3,195273713
cg17288785,9,4679517
cg17288799,19,53639373
cg17288879,3,11434545
cg17288892,5,178956873
cg17288896,4,17578597
cg17289000,14,76547667
cg17289023,3,72433360
cg17289029,2,175310352
cg17289037,17,74678134
cg17289057,17,74473005
cg17289076,2,179070943
cg17289084,1,22600631
cg17289174,2,99343159
cg17289202,18,56530788
cg17289222,19,1109153
cg17289238,11,75381333
cg17289308,11,2588627
cg17289378,6,168773657
cg17289451,13,112908247
cg17289488,3,13827640
cg17289586,X,19690523
cg17289597,10,72433154
cg17289601,2,15048092
cg17289603,19,52638733
cg17289627,15,71213885
cg17289692,3,134185096
cg17289734,3,50310640
cg17289764,8,21990741
cg17289863,6,44213049
cg17289868,2,210334952
cg17289878,10,71890880
cg17289913,16,89560275
cg17289942,7,38469107
cg17290000,2,12085853
cg17290076,6,155316911
cg17290091,1,194248990
cg17290095,X,13339902
cg17290099,X,48432840
cg17290127,8,1728776
cg17290136,17,79823344
cg17290159,4,57843784
cg17290170,9,116065463
cg17290200,14,104802110
cg17290213,11,65344354
cg17290302,17,4307109
cg17290332,10,14880007
cg17290352,1,20139612
cg17290355,11,1622226
cg17290371,8,126781196
cg17290394,1,214558154
cg17290403,4,57182416
cg17290446,12,72233345
cg17290454,1,210690462
cg17290488,5,179281559
cg17290508,10,577058
cg17290511,12,69265725
cg17290526,17,61600383
cg17290554,7,99084409
cg17290573,14,55753373
cg17290581,5,75588867
cg17290591,6,164817336
cg17290636,17,80831533
cg17290669,19,3652720
cg17290674,20,5695791
cg17290701,10,11059713
cg17290718,4,172220412
cg17290733,5,142440971
cg17290817,8,82191837
cg17290867,13,109115923
cg17290868,5,1801903
cg17290897,5,68856064
cg17290943,8,141107716
cg17290952,1,29474668
cg17290964,16,62630049
cg17291001,14,95107625
cg17291127,19,19529117
cg17291136,8,26087850
cg17291157,11,2482283
cg17291163,22,24990261
cg17291176,6,41534842
cg17291189,12,8000416
cg17291213,2,225362539
cg17291245,1,201744462
cg17291251,10,49678357
cg17291322,X,133266170
cg17291325,13,112546697
cg17291383,4,142565198
cg17291385,20,10117893
cg17291423,7,158263203
cg17291435,2,106015526
cg17291467,11,55540437
cg17291521,5,50260044
cg17291568,21,40592152
cg17291611,22,24612557
cg17291613,4,187540839
cg17291617,10,54248548
cg17291625,16,236079
cg17291648,17,69029803
cg17291662,2,110084754
cg17291693,7,2316832
cg17291699,X,152908804
cg17291758,X,48858920
cg17291767,6,42231201
cg17291798,22,30221199
cg17291826,12,109028355
cg17291840,9,132579515
cg17291858,12,96916427
cg17291887,8,37397162
cg17291906,11,9688552
cg17291907,1,47010130
cg17291922,7,99083677
cg17291924,X,140756645
cg17291957,1,11191781
cg17292021,15,77921189
cg17292076,14,96665084
cg17292100,8,101250594
cg17292185,X,38019392
cg17292229,20,32379038
cg17292252,19,36485937
cg17292277,11,64018842
cg17292337,12,31272111
cg17292384,11,63743836
cg17292463,17,48474378
cg17292491,2,146672430
cg17292583,3,184287195
cg17292610,10,76860250
cg17292622,X,64254655
cg17292626,12,110700979
cg17292653,9,34646517
cg17292662,8,54758935
cg17292667,13,110787522
cg17292669,6,166836790
cg17292712,3,38049943
cg17292729,10,31363729
cg17292758,19,49636593
cg17292885,9,139780976
cg17292985,9,17532424
cg17293010,2,227449329
cg17293018,21,46221974
cg17293104,11,61395122
cg17293125,10,97806189
cg17293161,10,80141088
cg17293195,11,71237521
cg17293213,1,68887226
cg17293307,17,55719337
cg17293337,4,8003815
cg17293363,2,229889858
cg17293395,X,135568676
cg17293426,22,24284358
cg17293429,10,65181757
cg17293468,7,12905868
cg17293470,2,198318629
cg17293600,11,65620770
cg17293641,8,119964143
cg17293719,X,22290941
cg17293845,1,42186713
cg17293868,10,671006
cg17293936,3,185911518
cg17293973,2,39948247
cg17294017,13,52639686
cg17294040,7,66219743
cg17294065,16,80662365
cg17294081,20,3452172
cg17294136,7,81949244
cg17294153,6,47470599
cg17294176,3,194224226
cg17294195,4,130015932
cg17294198,7,2253714
cg17294228,3,14865504
cg17294237,8,18871477
cg17294308,17,883293
cg17294330,17,77089069
cg17294350,8,61697155
cg17294376,1,223900022
cg17294440,1,247877171
cg17294461,4,80886309
cg17294479,X,102470403
cg17294510,20,44189901
cg17294515,3,45248485
cg17294527,11,18505711
cg17294600,5,109960822
cg17294610,12,56082001
cg17294620,5,122491635
cg17294693,11,119558087
cg17294724,19,39035104
cg17294952,11,59328248
cg17294983,9,101283074
cg17295053,10,101194095
cg17295082,3,189307164
cg17295119,15,73735290
cg17295225,6,137814970
cg17295235,17,77141596
cg17295281,1,101468470
cg17295301,14,55125595
cg17295341,19,36545268
cg17295372,9,19089479
cg17295389,6,110717269
cg17295447,10,129922684
cg17295489,12,57998191
cg17295492,3,48515063
cg17295497,22,40170090
cg17295556,17,17315841
cg17295573,8,78564865
cg17295589,17,62019143
cg17295599,11,118483246
cg17295666,20,3140860
cg17295699,6,15474331
cg17295720,19,54727202
cg17295722,1,247418111
cg17295733,4,37452401
cg17295739,6,32049512
cg17295764,16,77794851
cg17295834,13,29132546
cg17295842,6,41195091
cg17295864,8,62381504
cg17295878,17,77924664
cg17295894,1,232220738
cg17295908,4,67440958
cg17295910,10,131731568
cg17295957,3,127006802
cg17295974,1,96954732
cg17295977,10,80124031
cg17296053,1,167884594
cg17296109,15,52236344
cg17296111,8,106260223
cg17296136,11,47460749
cg17296165,15,51044671
cg17296166,19,46974566
cg17296217,4,47645549
cg17296220,8,10621873
cg17296312,22,37475869
cg17296318,17,46906459
cg17296441,20,62284077
cg17296447,11,68775523
cg17296482,12,4382187
cg17296483,19,15562243
cg17296492,2,160146823
cg17296551,2,200819817
cg17296588,11,35965103
cg17296589,13,113366073
cg17296595,15,93261887
cg17296650,11,123909324
cg17296658,3,21936545
cg17296660,7,153111193
cg17296678,10,71716508
cg17296699,3,37682435
cg17296707,1,212684362
cg17296729,18,55469508
cg17296753,10,125514611
cg17296818,1,31885654
cg17296854,7,733253
cg17296881,16,87899923
cg17296940,1,205031193
cg17296990,1,224528782
cg17296995,14,71631394
cg17297015,1,147380037
cg17297045,12,125581342
cg17297065,7,2550728
cg17297071,21,26934423
cg17297078,16,30627317
cg17297087,19,33315924
cg17297129,9,101535441
cg17297195,4,46478209
cg17297206,16,66583798
cg17297216,15,99194473
cg17297238,5,140871589
cg17297254,11,33375411
cg17297280,3,188476404
cg17297283,X,48408727
cg17297305,1,185287147
cg17297328,1,108743727
cg17297333,8,38688499
cg17297354,1,237056640
cg17297362,2,233641506
cg17297383,5,121726776
cg17297421,6,142453603
cg17297475,11,644217
cg17297527,2,10692319
cg17297613,2,110028103
cg17297628,2,33175760
cg17297634,8,27806021
cg17297653,12,121837760
cg17297669,4,153229172
cg17297696,11,128693676
cg17297723,9,16344409
cg17297745,19,58596925
cg17297775,6,168983410
cg17297831,1,209898504
cg17297853,14,104405627
cg17297892,15,91493752
cg17297937,2,26847152
cg17297940,4,89378159
cg17297955,5,80250007
cg17298005,12,96587043
cg17298007,7,50244094
cg17298041,12,124143741
cg17298055,6,165241200
cg17298181,3,187456174
cg17298239,18,3499252
cg17298269,20,45338082
cg17298275,17,934651
cg17298279,6,158982077
cg17298326,8,142245476
cg17298328,17,55613227
cg17298331,1,52237673
cg17298352,15,86286037
cg17298373,2,109818452
cg17298403,19,15218154
cg17298408,5,179075747
cg17298412,4,155533919
cg17298429,3,120026691
cg17298437,19,5805095
cg17298489,10,3109554
cg17298510,6,40551464
cg17298516,1,94131532
cg17298543,7,79802015
cg17298666,18,57364490
cg17298681,10,91718340
cg17298704,3,137717606
cg17298714,14,104404691
cg17298725,15,92987983
cg17298733,6,30616740
cg17298751,11,22363369
cg17298776,1,64242959
cg17298788,1,3491633
cg17298818,8,41420944
cg17298859,3,84884068
cg17298860,12,120142214
cg17298862,3,140977730
cg17298881,10,38023643
cg17298884,22,42343225
cg17298925,5,6828053
cg17298989,1,45350530
cg17299007,1,248814625
cg17299042,21,32958652
cg17299156,22,40582378
cg17299174,10,16790831
cg17299258,19,1076205
cg17299331,2,69438493
cg17299387,17,74180513
cg17299451,5,145562698
cg17299456,11,10696310
cg17299533,18,8868553
cg17299543,5,14977590
cg17299561,X,20199626
cg17299566,14,70480362
cg17299592,14,71251100
cg17299615,19,13944570
cg17299616,19,3825329
cg17299619,9,139760975
cg17299636,2,1488174
cg17299702,2,204230646
cg17299712,X,30233761
cg17299732,8,128747563
cg17299745,14,93571680
cg17299812,9,128652651
cg17299818,8,16959808
cg17299830,3,194393230
cg17299858,11,66873564
cg17299883,X,64754623
cg17299899,18,76738477
cg17299902,1,151032300
cg17299921,11,68773203
cg17299935,17,74534076
cg17299957,19,633676
cg17299994,2,27548705
cg17300047,13,49108352
cg17300051,2,155554129
cg17300120,X,64893840
cg17300125,9,95202489
cg17300205,2,20175780
cg17300220,2,101010898
cg17300237,13,49627806
cg17300275,10,48357333
cg17300307,2,191744974
cg17300311,20,3026575
cg17300333,17,18759254
cg17300353,2,137522210
cg17300391,3,116164034
cg17300411,10,120980862
cg17300423,21,31692603
cg17300451,15,100343760
cg17300479,19,30705979
cg17300544,17,75369090
cg17300602,11,129684027
cg17300621,15,63262093
cg17300669,16,68325152
cg17300723,11,62647276
cg17300736,11,2162474
cg17300750,16,2288071
cg17300868,2,178130114
cg17300870,10,14167976
cg17300918,2,33171877
cg17300966,5,140624183
cg17300987,18,34143482
cg17301015,4,128703701
cg17301052,5,3387074
cg17301053,6,166891616
cg17301114,2,72971071
cg17301122,1,2999815
cg17301153,5,100013255
cg17301160,2,139660071
cg17301216,15,89920347
cg17301223,8,145106437
cg17301242,17,38840285
cg17301248,12,112467202
cg17301289,17,41277461
cg17301311,17,48641895
cg17301379,10,134622601
cg17301506,20,32700553
cg17301522,2,8827067
cg17301588,5,114922645
cg17301635,18,3451474
cg17301644,21,33984773
cg17301742,3,137483088
cg17301773,20,60145124
cg17301842,17,7919257
cg17301850,22,41311851
cg17301902,9,80263218
cg17301980,15,85291316
cg17301997,11,46719176
cg17302062,18,3451563
cg17302069,16,53189707
cg17302155,6,100061110
cg17302158,13,79225109
cg17302176,4,139936679
cg17302292,11,45711243
cg17302348,14,105679531
cg17302393,1,107069111
cg17302455,17,67319223
cg17302461,19,31851721
cg17302532,8,48533807
cg17302536,X,79269297
cg17302543,2,8992325
cg17302548,16,2215917
cg17302580,8,857078
cg17302625,3,50102873
cg17302665,13,24797519
cg17302743,11,105090228
cg17302834,X,109432686
cg17302850,3,10358799
cg17302852,3,180630156
cg17302862,6,30685539
cg17302896,5,149543482
cg17302906,6,17167847
cg17302925,9,117974954
cg17302948,11,36171530
cg17302986,9,135753084
cg17303039,17,70710703
cg17303059,16,17371750
cg17303064,16,77333087
cg17303068,15,67419973
cg17303119,11,19974894
cg17303163,17,38752664
cg17303287,2,164885398
cg17303299,12,7023526
cg17303323,1,166808481
cg17303324,1,32084670
cg17303367,21,37822919
cg17303380,8,37531985
cg17303445,13,52158381
cg17303459,19,54606022
cg17303540,5,140808067
cg17303577,8,104831526
cg17303578,5,128303902
cg17303622,9,32343494
cg17303711,19,58838234
cg17303756,6,99279107
cg17303779,5,179532988
cg17303795,10,1451672
cg17303796,13,78094220
cg17303822,4,120992549
cg17303833,10,97889447
cg17303845,19,49965044
cg17303851,3,131099950
cg17303922,7,44117898
cg17303946,20,45175127
cg17303948,14,105201986
cg17304007,8,23913875
cg17304025,7,143699824
cg17304084,8,22133355
cg17304089,1,28389384
cg17304103,6,22113459
cg17304111,4,176735243
cg17304188,10,133874743
cg17304222,5,180076904
cg17304240,13,25463524
cg17304262,5,140071103
cg17304276,12,111485004
cg17304295,5,68628724
cg17304327,5,17929082
cg17304336,11,65343564
cg17304433,5,172261514
cg17304457,12,115775888
cg17304467,11,61110296
cg17304496,2,37572288
cg17304531,3,197401638
cg17304553,7,76623418
cg17304566,22,47451961
cg17304585,11,67481766
cg17304635,2,2633446
cg17304646,3,125932533
cg17304672,18,21490961
cg17304678,5,98125014
cg17304695,3,186691707
cg17304702,1,220930026
cg17304712,5,1318518
cg17304713,12,19383621
cg17304786,6,31632954
cg17304798,1,159557507
cg17304799,2,170976919
cg17304808,1,179112376
cg17304852,10,35836533
cg17304878,17,61627898
